,5194.67,5195.8,5196.6,5197.4,5171.2,0.0,0.0,0.0,0.0,-207.0
,5161.8,5161.0,5153.6,5143.2,5139.2,-271.8,-277.4,-331.0,-403.2,-431.0
,5136.2,5139.8,5149.6,5154.4,5144.2,-444.6,-413.2,-338.6,-292.0,-370.8
,5152.2,5160.0,5152.2,5143.6,5140.4,-320.2,-259.0,-322.6,-383.8,-402.6
,5137.8,5135.8,5138.2,5147.8,5152.2,-417.2,-432.0,-409.0,-321.8,-306.8
,5150.6,5147.8,5143.2,5147.0,5158.0,-303.4,-339.0,-371.4,-338.2,-251.0
,5148.8,5152.4,5150.6,5152.0,5152.0,-331.4,-303.0,-311.8,-304.8,-306.0
,5167.6,5157.2,5154.0,5144.0,5139.6,-187.2,-270.8,-292.0,-368.0,-399.2
,5135.4,5138.0,5129.0,5132.0,5126.6,-422.4,-416.2,-473.6,-436.2,-478.8
,5134.8,5149.0,5161.4,5158.0,5139.6,-408.2,-301.0,-216.0,-257.6,-409.0
,5146.4,5151.2,5144.6,5147.0,5153.4,-327.6,-288.4,-345.8,-321.8,-274.2
,5156.2,5154.6,5154.2,5156.8,5161.4,-258.4,-268.2,-273.2,-255.4,-220.6
,5163.0,5166.4,5158.8,5154.0,5148.0,-209.6,-190.2,-250.2,-282.2,-329.8
,5145.4,5150.0,5152.2,5153.0,5146.2,-341.2,-306.8,-292.8,-286.0,-343.4
,5148.4,5155.0,5159.4,5150.0,5144.0,-316.8,-271.2,-239.4,-310.2,-344.8
,5142.8,5144.6,5145.0,5153.6,5158.6,-359.0,-341.4,-336.0,-268.8,-237.6
,5153.0,5143.2,5150.8,5155.0,5153.4,-281.2,-351.2,-258.6,-275.4,-257.0
,5154.8,5150.2,5149.6,5151.4,5146.6,-269.2,-300.8,-305.8,-285.0,-326.0
,5146.0,5148.4,5156.6,5159.4,5158.0,-329.0,-288.8,-246.6,-228.4,-236.0
,5146.6,5149.8,5162.0,5153.6,5158.6,-328.0,-297.8,-201.0,-265.2,-231.8
,5160.0,5153.0,5156.4,5152.0,5145.0,-229.0,-275.0,-250.0,-288.6,-339.0
,5146.2,5154.6,5152.6,5151.0,5154.2,-324.8,-253.6,-281.8,-288.2,-257.4
,5151.0,5156.6,5158.0,5162.0,5168.6,-286.8,-247.0,-237.2,-207.6,-166.2
,5160.8,5160.8,5165.2,5171.4,5154.6,-231.0,-216.4,-185.2,-132.4,-279.4
,5151.4,5154.2,5157.0,5162.8,5165.0,-300.0,-271.4,-249.0,-207.0,-190.8
,5166.0,5160.2,5158.6,5150.6,5154.0,-190.0,-234.2,-244.8,-304.8,-276.0
,5158.4,5159.2,5158.8,5150.8,5150.2,-242.6,-233.8,-243.0,-300.2,-276.6
,5160.4,5162.8,5161.6,5152.0,5152.2,-223.6,-207.6,-219.0,-289.8,-283.2
,5154.6,5162.4,5158.8,5158.2,5160.6,-250.2,-212.4,-237.2,-238.8,-220.6
,5160.2,5162.0,5162.0,5161.2,5158.2,-224.4,-211.2,-216.0,-220.8,-241.4
,5161.2,5168.2,5166.6,5165.0,5166.0,-203.8,-167.4,-183.6,-197.4,-183.8
,5162.8,5162.0,5151.0,5154.6,5157.0,-212.8,-228.0,-300.2,-269.6,-248.0
,5149.0,5154.6,5154.2,5160.0,5162.0,-310.8,-267.0,-267.0,-224.6,-205.0
,5149.6,5154.0,5153.8,5153.0,5147.0,-292.8,-245.4,-268.0,-275.0,-318.4
