,5161.0,5161.6,5163.4,5158.4,5134.2,0.0,0.0,0.0,-50.2,-233.0
,5135.6,5128.2,5115.4,5112.6,5106.2,-225.8,-278.0,-375.2,-391.0,-436.6
,5116.6,5112.2,5119.0,5127.6,5113.6,-354.4,-382.6,-327.0,-264.8,-373.6
,5124.2,5119.8,5128.4,5115.2,5109.8,-291.2,-325.8,-260.2,-363.8,-397.8
,5122.4,5117.2,5115.0,5113.0,5117.0,-297.4,-345.8,-360.6,-370.0,-338.0
,5116.8,5113.0,5117.8,5126.2,5116.4,-340.8,-368.4,-329.8,-268.4,-360.4
,5113.8,5122.0,5125.0,5112.6,5115.8,-362.4,-294.2,-279.8,-369.6,-343.6
,5113.8,5112.2,5112.4,5115.4,5126.2,-351.4,-366.4,-367.0,-338.8,-255.8
,5131.6,5135.0,5118.4,5086.8,5096.2,-219.6,-201.0,-290.6,-559.0,-484.6
,5099.6,5104.8,5108.4,5104.4,5092.6,-451.2,-401.0,-381.0,-413.4,-497.4
,5093.6,5105.4,5116.6,5116.8,5113.2,-483.0,-398.8,-307.4,-312.4,-341.8
,5107.2,5111.8,5115.6,5114.6,5117.4,-379.0,-346.8,-316.0,-326.0,-307.8
,5102.0,5113.6,5109.6,5108.4,5106.0,-424.6,-339.2,-363.0,-368.4,-390.0
,5107.0,5112.8,5102.4,5104.2,5108.4,-382.0,-333.2,-409.8,-390.6,-359.2
,5109.0,5116.0,5111.8,5113.6,5100.6,-360.2,-304.6,-336.0,-322.4,-425.0
,5103.2,5109.4,5102.8,5105.6,5120.8,-398.8,-351.0,-418.6,-365.4,-250.8
,5108.4,5115.4,5124.0,5124.0,5120.4,-357.6,-299.6,-240.2,-242.0,-272.6
,5118.0,5116.2,5119.8,5125.4,5126.0,-290.6,-300.8,-272.6,-234.4,-232.0
,5126.6,5127.4,5129.0,5128.2,5120.4,-232.0,-226.8,-217.0,-222.2,-289.4
,5122.0,5130.2,5128.2,5124.6,5131.2,-274.2,-208.6,-225.0,-253.8,-205.8
,5132.0,5127.6,5123.2,5120.6,5128.4,-200.8,-234.4,-263.2,-279.8,-221.6
,5128.4,5122.0,5114.4,5123.6,5124.4,-226.4,-277.2,-333.6,-264.0,-258.4
,5118.4,5111.2,5117.0,5120.6,5120.0,-301.0,-358.0,-304.2,-278.8,-284.0
,5122.4,5111.2,5103.6,5119.0,5118.6,-269.0,-352.0,-411.0,-288.0,-290.6
,5113.4,5121.2,5128.4,5129.0,5123.0,-328.6,-263.8,-214.6,-214.0,-260.4
,5125.6,5127.0,5144.0,5139.8,5138.0,-242.0,-229.0,-106.0,-140.4,-158.0
,5130.2,5129.0,5129.0,5131.0,5129.4,-218.8,-228.2,-225.0,-211.0,-223.8
,5130.2,5132.0,5133.8,5131.4,5134.0,-218.6,-207.0,-194.8,-212.0,-195.0
,5132.2,5131.0,5123.0,5130.2,5129.0,-208.4,-211.0,-278.4,-223.0,-233.0
,5130.8,5133.2,5131.4,5140.4,5140.2,-211.4,-200.2,-216.0,-143.2,-150.0
,5140.0,5144.0,5144.0,5143.4,5140.2,-152.0,-126.0,-129.2,-136.6,-162.8
,5145.6,5148.0,5145.0,5144.4,5149.2,-120.0,-109.0,-130.0,-134.8,-104.2
,5152.8,5155.0,5149.4,5137.6,5134.0,-78.0,-61.6,-108.8,-207.6,-222.0
,5134.0,5138.0,5143.2,5144.8,5147.6,-220.8,-187.2,-149.2,-137.6,-123.8
,5148.8,5145.2,5138.4,5123.2,5124.8,-114.8,-143.0,-198.0,-290.8,-287.6
