ConstantPower,duration,latency,measured_voltage,measured_current,measure_latency,latest_measure,DateTime,BMS,circuit,Vcc,Vout,Imon,Vin1,Vin2,Vin3,ADC_Vcc,ADC_Vout,ADC_Imon,ADC_Vin1,ADC_Vin2,ADC_Vin3,load,charge,eng_ignite,dcac,fan,under_voltage,over_voltage,timepoint,SOC,SOH,SOP,SOE,PackVolt,Current,Cell00,Cell01,Cell02,Cell03,Cell04,Cell05,Cell06,Cell07,Cell08,Cell09,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,MinCellVolt,MaxCellVolt,MaxTemp,MinTemp,error,ChargeOC,DischargeOC,OverTemp,UnderTemp,opmode,opmode_fb,output,output_fb,heat_required,cool_required,OutRad,InRad,HighTemp,LowTemp
0.00,2,29,23.95,0.00,20 ms,2025-04-30 09:24:36.656,2025-04-30 09:24:36.676,2025-04-30 09:24:36.294,2025-04-30 09:24:36.616,4.97,-0.01,-0.03,-6.34,-0.02,-2.90,4.97,2.49,-0.01,1.65,2.48,1.95,0,0,0,0,0,false,false,1745972676656,598,997,0,59,5333,0,3814,3815,3815,3812,3815,3818,3812,3807,3808,3807,3803,3803,3808,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818,3800,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
12.86,1,25,23.94,0.00,20 ms,2025-04-30 09:24:36.839,2025-04-30 09:24:36.881,2025-04-30 09:24:36.294,2025-04-30 09:24:36.616,4.97,-0.01,-0.03,-6.34,-0.02,-2.90,4.97,2.49,-0.01,1.65,2.48,1.95,0,0,0,0,0,false,false,1745972676855,598,997,0,59,5333,0,3814,3815,3815,3812,3815,3818,3812,3807,3808,3807,3803,3803,3808,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818,3800,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
12.86,1,25,23.95,0.00,19 ms,2025-04-30 09:24:37.082,2025-04-30 09:24:37.083,2025-04-30 09:24:36.900,2025-04-30 09:24:36.616,4.97,-0.01,-0.03,-6.34,-0.02,-2.90,4.97,2.49,-0.01,1.65,2.48,1.95,0,0,0,0,0,false,false,1745972677052,598,997,0,59,5333,0,3814,3815,3815,3812,3815,3819,3812,3807,3808,3807,3803,3803,3807,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3819,3800,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
12.86,1,25,23.89,0.53,21 ms,2025-04-30 09:24:37.267,2025-04-30 09:24:37.283,2025-04-30 09:24:36.900,2025-04-30 09:24:37.085,4.97,-0.02,-0.03,-6.36,-0.00,-2.92,4.97,2.48,-0.01,1.65,2.49,1.95,0,0,0,0,0,false,false,1745972677257,598,997,0,59,5333,0,3814,3815,3815,3812,3815,3819,3812,3807,3808,3807,3803,3803,3807,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3819,3800,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
12.86,1,25,23.89,0.53,19 ms,2025-04-30 09:24:37.479,2025-04-30 09:24:37.480,2025-04-30 09:24:36.900,2025-04-30 09:24:37.085,4.97,-0.02,-0.03,-6.36,-0.00,-2.92,4.97,2.48,-0.01,1.65,2.49,1.95,0,0,0,0,0,false,false,1745972677459,598,997,0,59,5333,0,3814,3815,3815,3812,3815,3819,3812,3807,3808,3807,3803,3803,3807,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3819,3800,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
12.86,1,25,23.89,0.53,19 ms,2025-04-30 09:24:37.681,2025-04-30 09:24:37.682,2025-04-30 09:24:37.490,2025-04-30 09:24:37.561,4.97,0.51,0.14,-6.11,-0.02,-2.93,4.97,2.52,0.08,1.68,2.48,1.94,0,0,0,0,0,false,false,1745972677661,598,997,0,59,5330,0,3811,3813,3812,3810,3812,3816,3810,3805,3805,3805,3801,3800,3805,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816,3797,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
12.86,1,25,23.89,0.53,23 ms,2025-04-30 09:24:37.864,2025-04-30 09:24:37.885,2025-04-30 09:24:37.490,2025-04-30 09:24:37.561,4.97,0.51,0.14,-6.11,-0.02,-2.93,4.97,2.52,0.08,1.68,2.48,1.94,0,0,0,0,0,false,false,1745972677854,598,997,0,59,5330,0,3811,3813,3812,3810,3812,3816,3810,3805,3805,3805,3801,3800,3805,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816,3797,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
117.52,2,9,23.89,0.53,20 ms,2025-04-30 09:24:38.056,2025-04-30 09:24:38.077,2025-04-30 09:24:37.490,2025-04-30 09:24:38.040,4.97,0.49,0.15,-6.11,-0.03,-2.95,4.97,2.52,0.08,1.68,2.48,1.94,0,0,0,0,0,false,false,1745972678056,598,997,0,59,5330,0,3811,3813,3812,3810,3812,3816,3810,3805,3805,3805,3801,3800,3805,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816,3797,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
117.52,2,9,23.89,0.53,20 ms,2025-04-30 09:24:38.247,2025-04-30 09:24:38.278,2025-04-30 09:24:38.097,2025-04-30 09:24:38.040,4.97,0.49,0.15,-6.11,-0.03,-2.95,4.97,2.52,0.08,1.68,2.48,1.94,0,0,0,0,0,false,false,1745972678263,598,997,0,59,5330,0,3811,3812,3812,3810,3812,3816,3810,3805,3805,3805,3801,3800,3805,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816,3797,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
117.52,2,9,23.48,4.86,20 ms,2025-04-30 09:24:38.469,2025-04-30 09:24:38.479,2025-04-30 09:24:38.097,2025-04-30 09:24:38.040,4.97,0.49,0.15,-6.11,-0.03,-2.95,4.97,2.52,0.08,1.68,2.48,1.94,0,0,0,0,0,false,false,1745972678459,598,997,0,59,5330,0,3811,3812,3812,3810,3812,3816,3810,3805,3805,3805,3801,3800,3805,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816,3797,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
117.52,2,9,23.48,4.88,19 ms,2025-04-30 09:24:38.653,2025-04-30 09:24:38.683,2025-04-30 09:24:38.097,2025-04-30 09:24:38.514,4.97,4.59,1.58,-4.57,-0.01,-2.96,4.97,2.79,0.84,1.88,2.48,1.94,0,0,0,0,0,false,false,1745972678653,598,997,0,59,5330,0,3811,3812,3812,3810,3812,3816,3810,3805,3805,3805,3801,3800,3805,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816,3797,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
117.52,2,9,23.48,4.99,20 ms,2025-04-30 09:24:38.876,2025-04-30 09:24:38.876,2025-04-30 09:24:38.693,2025-04-30 09:24:38.514,4.97,4.59,1.58,-4.57,-0.01,-2.96,4.97,2.79,0.84,1.88,2.48,1.94,0,0,0,0,0,false,false,1745972678856,597,997,0,59,5303,-233,3794,3792,3792,3790,3793,3796,3792,3788,3786,3785,3780,3781,3785,3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3796,3780,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
117.52,2,9,23.47,5.01,20 ms,2025-04-30 09:24:39.049,2025-04-30 09:24:39.080,2025-04-30 09:24:38.693,2025-04-30 09:24:38.990,4.97,4.81,1.63,-4.07,-0.01,-2.97,4.97,2.80,0.87,1.95,2.48,1.94,0,0,0,0,0,false,false,1745972679059,597,997,0,59,5303,-233,3794,3792,3792,3790,3793,3796,3792,3788,3786,3785,3780,3781,3785,3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3796,3780,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
117.52,2,9,23.47,5.01,20 ms,2025-04-30 09:24:39.283,2025-04-30 09:24:39.283,2025-04-30 09:24:38.693,2025-04-30 09:24:38.990,4.97,4.81,1.63,-4.07,-0.01,-2.97,4.97,2.80,0.87,1.95,2.48,1.94,0,0,0,0,0,false,false,1745972679263,597,997,0,59,5303,-233,3794,3792,3792,3790,3793,3796,3792,3788,3786,3785,3780,3781,3785,3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3796,3780,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
117.52,2,9,23.47,5.01,20 ms,2025-04-30 09:24:39.478,2025-04-30 09:24:39.479,2025-04-30 09:24:39.293,2025-04-30 09:24:39.467,4.97,4.81,1.64,-3.94,-0.01,-2.98,4.97,2.80,0.87,1.97,2.48,1.93,0,0,0,0,0,false,false,1745972679458,597,997,0,59,5300,-241,3792,3791,3791,3787,3790,3794,3789,3787,3783,3782,3779,3779,3783,3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3794,3777,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
117.52,2,9,23.47,5.01,20 ms,2025-04-30 09:24:39.651,2025-04-30 09:24:39.681,2025-04-30 09:24:39.293,2025-04-30 09:24:39.467,4.97,4.81,1.64,-3.94,-0.01,-2.98,4.97,2.80,0.87,1.97,2.48,1.93,0,0,0,0,0,false,false,1745972679661,597,997,0,59,5300,-241,3792,3791,3791,3787,3790,3794,3789,3787,3783,3782,3779,3779,3783,3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3794,3777,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
117.52,2,9,23.47,5.01,20 ms,2025-04-30 09:24:39.876,2025-04-30 09:24:39.876,2025-04-30 09:24:39.293,2025-04-30 09:24:39.467,4.97,4.81,1.64,-3.94,-0.01,-2.98,4.97,2.80,0.87,1.97,2.48,1.93,0,0,0,0,0,false,false,1745972679855,597,997,0,59,5300,-241,3792,3791,3791,3787,3790,3794,3789,3787,3783,3782,3779,3779,3783,3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3794,3777,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
114.93,1,20,23.47,5.01,19 ms,2025-04-30 09:24:40.069,2025-04-30 09:24:40.079,2025-04-30 09:24:39.906,2025-04-30 09:24:39.946,4.97,4.85,1.64,-4.06,-0.00,-3.00,4.97,2.81,0.87,1.95,2.49,1.93,0,0,0,0,0,false,false,1745972680059,597,997,0,59,5299,-241,3791,3790,3790,3787,3790,3794,3789,3786,3783,3782,3778,3778,3782,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3794,3776,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
114.93,1,20,23.48,4.90,20 ms,2025-04-30 09:24:40.275,2025-04-30 09:24:40.286,2025-04-30 09:24:39.906,2025-04-30 09:24:39.946,4.97,4.85,1.64,-4.06,-0.00,-3.00,4.97,2.81,0.87,1.95,2.49,1.93,0,0,0,0,0,false,false,1745972680254,597,997,0,59,5299,-241,3791,3790,3790,3787,3790,3794,3789,3786,3783,3782,3778,3778,3782,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3794,3776,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
114.93,1,20,23.48,4.90,20 ms,2025-04-30 09:24:40.479,2025-04-30 09:24:40.480,2025-04-30 09:24:39.906,2025-04-30 09:24:40.416,4.97,4.73,1.60,-3.99,-0.01,-3.01,4.97,2.80,0.85,1.96,2.48,1.93,0,0,0,0,0,false,false,1745972680459,597,997,0,59,5299,-241,3791,3790,3790,3787,3790,3794,3789,3786,3783,3782,3778,3778,3782,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3794,3776,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
114.93,1,20,23.48,4.90,20 ms,2025-04-30 09:24:40.652,2025-04-30 09:24:40.683,2025-04-30 09:24:40.500,2025-04-30 09:24:40.416,4.97,4.73,1.60,-3.99,-0.01,-3.01,4.97,2.80,0.85,1.96,2.48,1.93,0,0,0,0,0,false,false,1745972680652,597,997,0,59,5299,-235,3791,3790,3790,3787,3789,3794,3788,3786,3783,3782,3779,3778,3782,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3794,3776,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
114.93,1,20,23.48,4.90,19 ms,2025-04-30 09:24:40.878,2025-04-30 09:24:40.879,2025-04-30 09:24:40.500,2025-04-30 09:24:40.416,4.97,4.73,1.60,-3.99,-0.01,-3.01,4.97,2.80,0.85,1.96,2.48,1.93,0,0,0,0,0,false,false,1745972680859,597,997,0,59,5299,-235,3791,3790,3790,3787,3789,3794,3788,3786,3783,3782,3779,3778,3782,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3794,3776,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
114.21,1,20,23.48,4.90,24 ms,2025-04-30 09:24:41.083,2025-04-30 09:24:41.083,2025-04-30 09:24:40.500,2025-04-30 09:24:40.887,4.97,4.73,1.60,-4.06,-0.01,-3.03,4.97,2.80,0.85,1.95,2.49,1.93,0,0,0,0,0,false,false,1745972681058,597,997,0,59,5299,-235,3791,3790,3790,3787,3789,3794,3788,3786,3783,3782,3779,3778,3782,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3794,3776,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
114.21,1,20,23.48,4.87,20 ms,2025-04-30 09:24:41.247,2025-04-30 09:24:41.278,2025-04-30 09:24:41.103,2025-04-30 09:24:40.887,4.97,4.73,1.60,-4.06,-0.01,-3.03,4.97,2.80,0.85,1.95,2.49,1.93,0,0,0,0,0,false,false,1745972681257,597,997,0,59,5298,-235,3791,3789,3789,3787,3789,3793,3788,3785,3782,3782,3778,3777,3782,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793,3776,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
114.21,1,20,23.48,4.87,20 ms,2025-04-30 09:24:41.482,2025-04-30 09:24:41.482,2025-04-30 09:24:41.103,2025-04-30 09:24:41.358,4.97,4.69,1.60,-3.98,-0.00,-3.04,4.97,2.80,0.85,1.96,2.49,1.92,0,0,0,0,0,false,false,1745972681461,597,997,0,59,5298,-235,3791,3789,3789,3787,3789,3793,3788,3785,3782,3782,3778,3777,3782,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793,3776,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
114.21,1,20,23.48,4.87,20 ms,2025-04-30 09:24:41.676,2025-04-30 09:24:41.676,2025-04-30 09:24:41.103,2025-04-30 09:24:41.358,4.97,4.69,1.60,-3.98,-0.00,-3.04,4.97,2.80,0.85,1.96,2.49,1.92,0,0,0,0,0,false,false,1745972681655,597,997,0,59,5298,-235,3791,3789,3789,3787,3789,3793,3788,3785,3782,3782,3778,3777,3782,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793,3776,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
114.21,1,20,23.48,4.87,20 ms,2025-04-30 09:24:41.858,2025-04-30 09:24:41.877,2025-04-30 09:24:41.706,2025-04-30 09:24:41.839,4.97,4.67,1.59,-3.99,-0.01,-3.06,4.97,2.79,0.85,1.96,2.48,1.92,0,0,0,0,0,false,false,1745972681858,597,997,0,59,5298,-234,3790,3789,3789,3786,3789,3792,3788,3785,3782,3782,3778,3777,3782,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,3776,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
112.62,1,19,23.48,4.87,20 ms,2025-04-30 09:24:42.071,2025-04-30 09:24:42.082,2025-04-30 09:24:41.706,2025-04-30 09:24:41.839,4.97,4.67,1.59,-3.99,-0.01,-3.06,4.97,2.79,0.85,1.96,2.48,1.92,0,0,0,0,0,false,false,1745972682061,597,997,0,59,5298,-234,3790,3789,3789,3786,3789,3792,3788,3785,3782,3782,3778,3777,3782,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,3776,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
112.62,1,19,23.48,4.87,20 ms,2025-04-30 09:24:42.254,2025-04-30 09:24:42.286,2025-04-30 09:24:41.706,2025-04-30 09:24:41.839,4.97,4.67,1.59,-3.99,-0.01,-3.06,4.97,2.79,0.85,1.96,2.48,1.92,0,0,0,0,0,false,false,1745972682254,597,997,0,59,5298,-234,3790,3789,3789,3786,3789,3792,3788,3785,3782,3782,3778,3777,3782,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,3776,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
112.62,1,19,23.48,4.80,20 ms,2025-04-30 09:24:42.469,2025-04-30 09:24:42.490,2025-04-30 09:24:42.296,2025-04-30 09:24:42.307,4.97,4.65,1.59,-3.98,-0.01,-3.07,4.97,2.79,0.85,1.96,2.48,1.92,0,0,0,0,0,false,false,1745972682459,597,997,0,59,5297,-234,3790,3789,3789,3786,3788,3792,3787,3785,3782,3781,3777,3776,3781,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,3775,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
112.62,1,19,23.48,4.80,21 ms,2025-04-30 09:24:42.683,2025-04-30 09:24:42.683,2025-04-30 09:24:42.296,2025-04-30 09:24:42.307,4.97,4.65,1.59,-3.98,-0.01,-3.07,4.97,2.79,0.85,1.96,2.48,1.92,0,0,0,0,0,false,false,1745972682662,597,997,0,59,5297,-234,3790,3789,3789,3786,3788,3792,3787,3785,3782,3781,3777,3776,3781,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,3775,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
112.62,1,19,23.49,4.80,20 ms,2025-04-30 09:24:42.877,2025-04-30 09:24:42.877,2025-04-30 09:24:42.296,2025-04-30 09:24:42.785,4.97,4.64,1.57,-4.06,-0.01,-3.08,4.97,2.79,0.84,1.95,2.48,1.92,0,0,0,0,0,false,false,1745972682856,597,997,0,59,5297,-234,3790,3789,3789,3786,3788,3792,3787,3785,3782,3781,3777,3776,3781,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,3775,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
112.61,2,21,23.49,4.80,20 ms,2025-04-30 09:24:43.060,2025-04-30 09:24:43.081,2025-04-30 09:24:42.907,2025-04-30 09:24:42.785,4.97,4.64,1.57,-4.06,-0.01,-3.08,4.97,2.79,0.84,1.95,2.48,1.92,0,0,0,0,0,false,false,1745972683060,597,997,0,59,5298,-231,3790,3789,3789,3786,3789,3792,3787,3785,3782,3781,3777,3777,3782,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,3775,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
112.61,2,21,23.48,4.80,20 ms,2025-04-30 09:24:43.273,2025-04-30 09:24:43.284,2025-04-30 09:24:42.907,2025-04-30 09:24:43.254,4.97,4.60,1.57,-4.10,0.00,-3.10,4.97,2.79,0.84,1.94,2.49,1.91,0,0,0,0,0,false,false,1745972683253,597,997,0,59,5298,-231,3790,3789,3789,3786,3789,3792,3787,3785,3782,3781,3777,3777,3782,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,3775,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
112.61,2,21,23.49,4.80,20 ms,2025-04-30 09:24:43.478,2025-04-30 09:24:43.478,2025-04-30 09:24:42.907,2025-04-30 09:24:43.254,4.97,4.60,1.57,-4.10,0.00,-3.10,4.97,2.79,0.84,1.94,2.49,1.91,0,0,0,0,0,false,false,1745972683457,597,997,0,59,5298,-231,3790,3789,3789,3786,3789,3792,3787,3785,3782,3781,3777,3777,3782,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,3775,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
112.61,2,21,23.48,4.80,20 ms,2025-04-30 09:24:43.652,2025-04-30 09:24:43.683,2025-04-30 09:24:43.508,2025-04-30 09:24:43.254,4.97,4.60,1.57,-4.10,0.00,-3.10,4.97,2.79,0.84,1.94,2.49,1.91,0,0,0,0,0,false,false,1745972683662,597,997,0,59,5297,-231,3789,3788,3788,3786,3788,3792,3787,3784,3781,3780,3777,3776,3781,3774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,3774,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
112.61,2,21,23.48,4.80,19 ms,2025-04-30 09:24:43.874,2025-04-30 09:24:43.885,2025-04-30 09:24:43.508,2025-04-30 09:24:43.724,4.97,4.64,1.57,-4.19,-0.01,-3.11,4.97,2.79,0.84,1.93,2.48,1.91,0,0,0,0,0,false,false,1745972683854,597,997,0,59,5297,-231,3789,3788,3788,3786,3788,3792,3787,3784,3781,3780,3777,3776,3781,3774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,3774,220,220,0,0,0,0,0,true,true,16,32,0,0,0,0,0,0
