Second,PackVolt,Current
2025-04-30 09:36:45,5157.0,-397.6
2025-04-30 09:36:46,5157.0,-402.8
2025-04-30 09:36:47,5151.4,-433.8
2025-04-30 09:36:48,5153.6,-415.2
2025-04-30 09:36:49,5154.0,-410.4
2025-04-30 09:36:50,5156.6,-391.8
2025-04-30 09:36:51,5158.6,-373.6
2025-04-30 09:36:52,5154.0,-411.2
2025-04-30 09:36:53,5150.0,-437.6
2025-04-30 09:36:54,5157.0,-387.6
2025-04-30 09:36:55,5154.4,-410.2
2025-04-30 09:36:56,5147.0,-452.4
2025-04-30 09:36:57,5153.4,-401.2
2025-04-30 09:36:58,5159.8,-354.2
2025-04-30 09:36:59,5156.0,-391.4
2025-04-30 09:37:00,5160.6,-356.8
2025-04-30 09:37:01,5157.4,-382.2
2025-04-30 09:37:02,5157.0,-383.0
2025-04-30 09:37:03,5152.4,-415.2
2025-04-30 09:37:04,5159.2,-364.0
2025-04-30 09:37:05,5162.6,-345.4
2025-04-30 09:37:06,5158.4,-375.8
2025-04-30 09:37:07,5154.8,-406.2
2025-04-30 09:37:08,5160.4,-358.2
2025-04-30 09:37:09,5152.8,-417.6
2025-04-30 09:37:10,5155.4,-391.2
2025-04-30 09:37:11,5158.0,-374.4
2025-04-30 09:37:12,5155.0,-392.4
2025-04-30 09:37:13,5164.0,-318.0
2025-04-30 09:37:14,5181.6,-162.4
2025-04-30 09:37:15,5170.6,-293.2
2025-04-30 09:37:16,5166.8,-316.0
2025-04-30 09:37:17,5153.2,-424.0
2025-04-30 09:37:18,5160.0,-364.0
2025-04-30 09:37:19,5163.2,-337.0
2025-04-30 09:37:20,5165.6,-318.6
2025-04-30 09:37:21,5165.0,-339.0
2025-04-30 09:37:22,5166.2,-321.6
2025-04-30 09:37:23,5168.0,-303.4
2025-04-30 09:37:24,5168.0,-304.0
2025-04-30 09:37:25,5163.2,-343.0
2025-04-30 09:37:26,5171.4,-282.4
2025-04-30 09:37:27,5159.6,-378.6
2025-04-30 09:37:28,5155.6,-398.0
2025-04-30 09:37:29,5159.2,-366.4
2025-04-30 09:37:30,5163.0,-346.4
2025-04-30 09:37:31,5160.8,-361.8
2025-04-30 09:37:32,5159.0,-369.0
2025-04-30 09:37:33,5164.0,-326.8
2025-04-30 09:37:34,5166.0,-313.4
2025-04-30 09:37:35,5167.0,-312.2
2025-04-30 09:37:36,5167.0,-311.0
2025-04-30 09:37:37,5165.8,-321.8
2025-04-30 09:37:38,5166.6,-314.6
2025-04-30 09:37:39,5169.0,-294.6
2025-04-30 09:37:40,5167.2,-312.8
2025-04-30 09:37:41,5166.0,-321.2
2025-04-30 09:37:42,5169.2,-289.6
2025-04-30 09:37:43,5165.0,-329.8
2025-04-30 09:37:44,5161.6,-354.0
2025-04-30 09:37:45,5167.0,-309.0
2025-04-30 09:37:46,5170.0,-285.6
2025-04-30 09:37:47,5166.2,-319.0
2025-04-30 09:37:48,5158.8,-378.2
2025-04-30 09:37:49,5160.0,-358.2
2025-04-30 09:37:50,5165.0,-321.4
2025-04-30 09:37:51,5167.0,-305.0
2025-04-30 09:37:52,5168.0,-305.0
2025-04-30 09:37:53,5161.2,-359.6
2025-04-30 09:37:54,5155.6,-399.8
2025-04-30 09:37:55,5167.6,-296.4
2025-04-30 09:37:56,5163.2,-335.0
2025-04-30 09:37:57,5159.4,-365.2
2025-04-30 09:37:58,5160.0,-355.0
2025-04-30 09:37:59,5163.2,-334.0
2025-04-30 09:38:00,5158.0,-370.0
2025-04-30 09:38:01,5160.4,-332.6
2025-04-30 09:38:02,5170.0,-275.4
2025-04-30 09:38:03,5164.6,-317.8
2025-04-30 09:38:04,5158.6,-367.0
2025-04-30 09:38:05,5158.8,-358.2
2025-04-30 09:38:06,5161.4,-339.8
2025-04-30 09:38:07,5166.0,-305.0
2025-04-30 09:38:08,5159.6,-355.6
2025-04-30 09:38:09,5156.8,-375.6
2025-04-30 09:38:10,5156.0,-379.6
2025-04-30 09:38:11,5155.0,-387.0
2025-04-30 09:38:12,5151.6,-408.8
2025-04-30 09:38:13,5153.4,-388.4
2025-04-30 09:38:14,5155.6,-370.2
2025-04-30 09:38:15,5152.4,-396.4
2025-04-30 09:38:16,5152.8,-394.2
2025-04-30 09:38:17,5158.8,-333.2
2025-04-30 09:38:18,5157.6,-358.0
2025-04-30 09:38:19,5156.0,-370.4
2025-04-30 09:38:20,5156.4,-365.2
2025-04-30 09:38:21,5148.4,-435.0
2025-04-30 09:38:22,5145.6,-436.6
2025-04-30 09:38:23,5152.2,-388.4
2025-04-30 09:38:24,5149.8,-407.4
2025-04-30 09:38:25,5146.0,-431.0
2025-04-30 09:38:26,5150.4,-396.2
2025-04-30 09:38:27,5165.0,-301.4
2025-04-30 09:38:28,5155.4,-378.6
2025-04-30 09:38:29,5147.6,-424.4
2025-04-30 09:38:30,5159.0,-335.2
2025-04-30 09:38:31,5156.8,-349.8
2025-04-30 09:38:32,5154.8,-363.8
2025-04-30 09:38:33,5154.0,-364.0
2025-04-30 09:38:34,5156.8,-341.4
2025-04-30 09:38:35,5157.2,-343.4
2025-04-30 09:38:36,5144.4,-437.8
2025-04-30 09:38:37,5135.2,-495.2
2025-04-30 09:38:38,5141.4,-446.2
2025-04-30 09:38:39,5153.6,-358.2
2025-04-30 09:38:40,5154.0,-353.0
2025-04-30 09:38:41,5149.4,-387.8
2025-04-30 09:38:42,5152.6,-365.0
2025-04-30 09:38:43,5158.8,-315.6
2025-04-30 09:38:44,5150.6,-382.0
2025-04-30 09:38:45,5149.0,-392.0
2025-04-30 09:38:46,5152.0,-367.4
2025-04-30 09:38:47,5151.2,-374.0
2025-04-30 09:38:48,5147.4,-398.6
2025-04-30 09:38:49,5149.0,-384.0
2025-04-30 09:38:50,5149.0,-383.8
2025-04-30 09:38:51,5142.4,-434.0
2025-04-30 09:38:52,5144.2,-417.4
2025-04-30 09:38:53,5149.6,-372.6
2025-04-30 09:38:54,5153.2,-339.8
2025-04-30 09:38:55,5154.6,-342.6
2025-04-30 09:38:56,5151.4,-365.6
2025-04-30 09:38:57,5143.4,-420.4
2025-04-30 09:38:58,5157.0,-317.0
2025-04-30 09:38:59,5144.8,-411.4
2025-04-30 09:39:00,5141.0,-433.8
2025-04-30 09:39:01,5147.2,-388.2
2025-04-30 09:39:02,5154.2,-336.6
2025-04-30 09:39:03,5146.8,-388.2
2025-04-30 09:39:04,5149.4,-366.6
2025-04-30 09:39:05,5147.6,-382.0
2025-04-30 09:39:06,5144.6,-405.8
2025-04-30 09:39:07,5147.0,-382.8
2025-04-30 09:39:08,5146.2,-391.6
2025-04-30 09:39:09,5141.6,-419.0
2025-04-30 09:39:10,5142.4,-420.6
2025-04-30 09:39:11,5143.6,-407.4
2025-04-30 09:39:12,5143.4,-403.0
2025-04-30 09:39:13,5144.0,-397.8
2025-04-30 09:39:14,5131.4,-489.2
2025-04-30 09:39:15,5137.0,-442.8
2025-04-30 09:39:16,5147.4,-366.8
2025-04-30 09:39:17,5150.0,-346.0
2025-04-30 09:39:18,5153.2,-319.6
2025-04-30 09:39:19,5156.4,-295.6
2025-04-30 09:39:20,5136.8,-454.0
2025-04-30 09:39:21,5130.6,-489.0
2025-04-30 09:39:22,5141.0,-409.8
2025-04-30 09:39:23,5131.6,-486.6
2025-04-30 09:39:24,5137.6,-439.6
2025-04-30 09:39:25,5134.8,-453.4
2025-04-30 09:39:26,5136.2,-446.2
2025-04-30 09:39:27,5141.4,-396.0
2025-04-30 09:39:28,5139.6,-414.4
2025-04-30 09:39:29,5128.8,-489.8
2025-04-30 09:39:30,5136.6,-428.8
2025-04-30 09:39:31,5144.2,-371.0
2025-04-30 09:39:32,5138.0,-420.0
2025-04-30 09:39:33,5142.6,-378.0
2025-04-30 09:39:34,5138.0,-411.2
2025-04-30 09:39:35,5143.6,-360.4
2025-04-30 09:39:36,5137.2,-415.6
2025-04-30 09:39:37,5140.2,-392.6
2025-04-30 09:39:38,5142.0,-381.0
2025-04-30 09:39:39,5142.0,-381.0
2025-04-30 09:39:40,5140.6,-393.6
2025-04-30 09:39:41,5147.0,-341.4
2025-04-30 09:39:42,5143.6,-369.0
2025-04-30 09:39:43,5138.8,-409.0
2025-04-30 09:39:44,5132.2,-461.6
2025-04-30 09:39:45,5138.4,-403.2
2025-04-30 09:39:46,5136.8,-414.6
2025-04-30 09:39:47,5127.4,-482.4
2025-04-30 09:39:48,5137.4,-403.6
2025-04-30 09:39:49,5147.8,-324.8
2025-04-30 09:39:50,5149.2,-319.2
2025-04-30 09:39:51,5132.0,-454.4
2025-04-30 09:39:52,5136.0,-423.8
2025-04-30 09:39:53,5131.6,-458.6
2025-04-30 09:39:54,5127.0,-475.4
2025-04-30 09:39:55,5131.0,-443.6
2025-04-30 09:39:56,5132.0,-431.0
2025-04-30 09:39:57,5179.8,-77.2
2025-04-30 09:39:58,5189.2,-14.6
2025-04-30 09:39:59,5192.6,0.0
2025-04-30 09:40:00,5194.0,0.0
