Second,PackVolt,Current
2025-04-30 09:33:03,5195.6,-320.4
2025-04-30 09:33:04,5196.0,-315.8
2025-04-30 09:33:05,5198.0,-298.8
2025-04-30 09:33:06,5198.2,-299.6
2025-04-30 09:33:07,5194.8,-329.2
2025-04-30 09:33:08,5194.0,-330.0
2025-04-30 09:33:09,5200.2,-282.0
2025-04-30 09:33:10,5201.0,-279.0
2025-04-30 09:33:11,5201.0,-277.0
2025-04-30 09:33:12,5195.4,-322.2
2025-04-30 09:33:13,5191.0,-356.6
2025-04-30 09:33:14,5194.2,-312.2
2025-04-30 09:33:15,5194.0,-330.0
2025-04-30 09:33:16,5190.8,-355.6
2025-04-30 09:33:17,5194.4,-324.2
2025-04-30 09:33:18,5191.6,-347.2
2025-04-30 09:33:19,5192.4,-337.6
2025-04-30 09:33:20,5186.6,-380.8
2025-04-30 09:33:21,5192.6,-334.6
2025-04-30 09:33:22,5195.8,-310.2
2025-04-30 09:33:23,5201.4,-254.2
2025-04-30 09:33:24,5200.6,-286.0
2025-04-30 09:33:25,5192.6,-340.2
2025-04-30 09:33:26,5193.2,-331.8
2025-04-30 09:33:27,5193.8,-328.8
2025-04-30 09:33:28,5193.8,-326.8
2025-04-30 09:33:29,5194.4,-320.8
2025-04-30 09:33:30,5192.0,-337.0
2025-04-30 09:33:31,5193.2,-329.4
2025-04-30 09:33:32,5197.4,-298.6
2025-04-30 09:33:33,5193.8,-332.0
2025-04-30 09:33:34,5187.8,-368.8
2025-04-30 09:33:35,5189.2,-356.4
2025-04-30 09:33:36,5188.8,-356.6
2025-04-30 09:33:37,5190.8,-341.4
2025-04-30 09:33:38,5193.0,-326.2
2025-04-30 09:33:39,5186.2,-378.2
2025-04-30 09:33:40,5189.8,-349.4
2025-04-30 09:33:41,5187.6,-362.2
2025-04-30 09:33:42,5193.2,-317.4
2025-04-30 09:33:43,5196.6,-295.4
2025-04-30 09:33:44,5195.4,-303.6
2025-04-30 09:33:45,5193.0,-322.0
2025-04-30 09:33:46,5190.6,-340.2
2025-04-30 09:33:47,5185.8,-374.8
2025-04-30 09:33:48,5181.0,-405.8
2025-04-30 09:33:49,5185.4,-373.4
2025-04-30 09:33:50,5185.8,-366.4
2025-04-30 09:33:51,5185.0,-372.0
2025-04-30 09:33:52,5197.0,-281.6
2025-04-30 09:33:53,5196.0,-289.4
2025-04-30 09:33:54,5192.0,-323.0
2025-04-30 09:33:55,5191.6,-325.0
2025-04-30 09:33:56,5190.6,-331.2
2025-04-30 09:33:57,5191.4,-323.6
2025-04-30 09:33:58,5187.2,-358.4
2025-04-30 09:33:59,5184.6,-376.0
2025-04-30 09:34:00,5182.0,-393.0
2025-04-30 09:34:01,5188.4,-339.0
2025-04-30 09:34:02,5182.8,-384.2
2025-04-30 09:34:03,5182.0,-390.4
2025-04-30 09:34:04,5181.0,-389.0
2025-04-30 09:34:05,5178.6,-414.8
2025-04-30 09:34:06,5166.0,-505.4
2025-04-30 09:34:07,5183.6,-348.8
2025-04-30 09:34:08,5181.8,-377.8
2025-04-30 09:34:09,5176.4,-418.2
2025-04-30 09:34:10,5176.0,-419.0
2025-04-30 09:34:11,5177.6,-407.8
2025-04-30 09:34:12,5178.0,-400.8
2025-04-30 09:34:13,5179.0,-389.0
2025-04-30 09:34:14,5180.8,-368.6
2025-04-30 09:34:15,5191.0,-284.0
2025-04-30 09:34:16,5187.8,-335.2
2025-04-30 09:34:17,5178.8,-394.8
2025-04-30 09:34:18,5183.0,-360.8
2025-04-30 09:34:19,5187.0,-332.0
2025-04-30 09:34:20,5182.0,-370.4
2025-04-30 09:34:21,5176.4,-406.4
2025-04-30 09:34:22,5176.4,-402.6
2025-04-30 09:34:23,5176.2,-408.0
2025-04-30 09:34:24,5170.6,-455.4
2025-04-30 09:34:25,5176.6,-378.4
2025-04-30 09:34:26,5177.4,-392.6
2025-04-30 09:34:27,5183.0,-349.8
2025-04-30 09:34:28,5185.4,-331.4
2025-04-30 09:34:29,5175.6,-414.8
2025-04-30 09:34:30,5173.0,-411.8
2025-04-30 09:34:31,5176.0,-398.4
2025-04-30 09:34:32,5179.6,-360.2
2025-04-30 09:34:33,5176.6,-392.8
2025-04-30 09:34:34,5171.6,-425.0
2025-04-30 09:34:35,5172.0,-418.6
2025-04-30 09:34:36,5176.6,-387.6
2025-04-30 09:34:37,5177.0,-384.0
2025-04-30 09:34:38,5169.6,-446.8
2025-04-30 09:34:39,5167.0,-447.2
2025-04-30 09:34:40,5168.2,-440.0
2025-04-30 09:34:41,5168.6,-422.2
2025-04-30 09:34:42,5171.4,-411.6
2025-04-30 09:34:43,5170.2,-420.0
2025-04-30 09:34:44,5169.6,-425.0
2025-04-30 09:34:45,5173.2,-392.2
2025-04-30 09:34:46,5177.6,-364.8
2025-04-30 09:34:47,5178.4,-357.6
2025-04-30 09:34:48,5180.4,-344.0
2025-04-30 09:34:49,5180.4,-341.8
2025-04-30 09:34:50,5178.2,-360.2
2025-04-30 09:34:51,5179.0,-355.0
2025-04-30 09:34:52,5182.4,-328.8
2025-04-30 09:34:53,5181.0,-341.6
2025-04-30 09:34:54,5174.8,-378.4
2025-04-30 09:34:55,5179.4,-347.2
2025-04-30 09:34:56,5177.4,-365.8
2025-04-30 09:34:57,5174.0,-387.0
2025-04-30 09:34:58,5174.0,-387.0
2025-04-30 09:34:59,5174.0,-387.0
2025-04-30 09:35:00,5177.4,-358.6
2025-04-30 09:35:01,5178.2,-356.2
2025-04-30 09:35:02,5170.0,-425.2
2025-04-30 09:35:03,5171.2,-406.2
2025-04-30 09:35:04,5169.2,-417.8
2025-04-30 09:35:05,5170.8,-398.8
2025-04-30 09:35:06,5174.0,-377.0
2025-04-30 09:35:07,5175.4,-368.2
2025-04-30 09:35:08,5172.6,-385.2
2025-04-30 09:35:09,5175.4,-363.6
2025-04-30 09:35:10,5173.6,-379.6
2025-04-30 09:35:11,5174.2,-371.0
2025-04-30 09:35:12,5176.4,-354.6
2025-04-30 09:35:13,5177.0,-355.0
2025-04-30 09:35:14,5174.0,-376.4
2025-04-30 09:35:15,5176.0,-357.6
2025-04-30 09:35:16,5173.6,-373.8
2025-04-30 09:35:17,5174.8,-366.6
2025-04-30 09:35:18,5175.6,-363.0
2025-04-30 09:35:19,5174.2,-370.2
2025-04-30 09:35:20,5173.4,-375.0
2025-04-30 09:35:21,5173.4,-371.2
2025-04-30 09:35:22,5172.4,-382.8
2025-04-30 09:35:23,5173.2,-375.8
2025-04-30 09:35:24,5169.6,-402.8
2025-04-30 09:35:25,5168.6,-403.6
2025-04-30 09:35:26,5169.4,-395.4
2025-04-30 09:35:27,5171.6,-377.2
2025-04-30 09:35:28,5174.2,-357.6
2025-04-30 09:35:29,5171.4,-383.0
2025-04-30 09:35:30,5165.8,-428.4
2025-04-30 09:35:31,5167.6,-397.6
2025-04-30 09:35:32,5165.8,-418.4
2025-04-30 09:35:33,5161.2,-446.8
2025-04-30 09:35:34,5163.6,-428.8
2025-04-30 09:35:35,5161.2,-447.4
2025-04-30 09:35:36,5180.4,-223.6
2025-04-30 09:35:37,5217.6,-8.6
2025-04-30 09:35:38,5223.0,0.0
2025-04-30 09:35:39,5224.25,0.0
