No,DateTime,Charging,Discharging,PackVolt,Current,Protect,Cell01,Cell02,Cell03,Cell04,Cell05,Cell06,Cell07,Cell08,Cell09,Cell10,Cell11,Cell12,Cell13,Cell14,Temp01,Temp02,Temp03,Temp04,FAN0,FAN1,BAL0,BAL1
536,2025.02.28 10:17:57,ON,ON,54.972,0,0,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,17,17,17,17,OFF,OFF,0,0
537,2025.02.28 10:17:58,ON,ON,54.972,0,0,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,17,17,17,17,OFF,OFF,0,0
538,2025.02.28 10:17:59,ON,ON,54.975,0,0,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,17,17,17,17,OFF,OFF,0,0
539,2025.02.28 10:18:00,ON,ON,54.965,-0.234,0,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,3.931,17,17,17,17,OFF,OFF,0,0
540,2025.02.28 10:18:02,ON,ON,54.637,-2.151,0,3.909,3.909,3.909,3.909,3.909,3.909,3.909,3.909,3.909,3.909,3.909,3.909,3.909,3.909,17,17,17,17,OFF,OFF,0,0
541,2025.02.28 10:18:02,ON,ON,54.631,-2.11,0,3.909,3.909,3.909,3.909,3.909,3.909,3.909,3.909,3.909,3.909,3.909,3.909,3.909,3.909,17,17,17,17,OFF,OFF,0,0
542,2025.02.28 10:18:03,ON,ON,54.626,-2.104,0,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,17,17,17,17,OFF,OFF,0,0
543,2025.02.28 10:18:04,ON,ON,54.62,-2.091,0,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,17,17,17,17,OFF,OFF,0,0
544,2025.02.28 10:18:05,ON,ON,54.618,-2.062,0,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,3.908,17,17,17,17,OFF,OFF,0,0
545,2025.02.28 10:18:07,ON,ON,54.614,-2.062,0,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,17,17,17,17,OFF,OFF,0,0
546,2025.02.28 10:18:07,ON,ON,54.613,-2.059,0,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,17,17,17,17,OFF,OFF,0,0
547,2025.02.28 10:18:08,ON,ON,54.609,-2.043,0,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,3.907,17,17,17,17,OFF,OFF,0,0
548,2025.02.28 10:18:13,ON,ON,54.589,-2.059,0,3.906,3.906,3.906,3.906,3.906,3.906,3.906,3.906,3.906,3.906,3.906,3.906,3.906,3.906,17,17,17,17,OFF,OFF,0,0
549,2025.02.28 10:18:20,ON,ON,54.607,-1.802,0,3.913,3.913,3.913,3.913,3.913,3.913,3.913,3.913,3.913,3.913,3.913,3.913,3.913,3.913,17,17,17,17,OFF,OFF,0,0
550,2025.02.28 10:18:21,ON,ON,54.834,-0.336,0,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,17,17,17,17,OFF,OFF,0,0
551,2025.02.28 10:18:22,ON,ON,54.478,-2.799,0,3.897,3.897,3.897,3.897,3.897,3.897,3.897,3.897,3.897,3.897,3.897,3.897,3.897,3.897,17,17,17,17,OFF,OFF,0,0
552,2025.02.28 10:18:23,ON,ON,54.464,-2.745,0,3.897,3.897,3.897,3.897,3.897,3.897,3.897,3.897,3.897,3.897,3.897,3.897,3.897,3.897,17,17,17,17,OFF,OFF,0,0
553,2025.02.28 10:18:32,ON,ON,54.421,-2.707,0,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,17,17,17,17,OFF,OFF,0,0
554,2025.02.28 10:18:33,ON,ON,54.414,-2.739,0,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,17,17,17,17,OFF,OFF,0,0
555,2025.02.28 10:18:34,ON,ON,54.413,-2.716,0,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,17,17,17,17,OFF,OFF,0,0
556,2025.02.28 10:18:35,ON,ON,54.413,-2.694,0,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,3.894,17,17,17,17,OFF,OFF,0,0
557,2025.02.28 10:18:36,ON,ON,54.404,-2.726,0,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,17,17,17,17,OFF,OFF,0,0
558,2025.02.28 10:18:37,ON,ON,54.405,-2.691,0,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,17,17,17,17,OFF,OFF,0,0
559,2025.02.28 10:18:38,ON,ON,54.406,-2.675,0,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,17,17,17,17,OFF,OFF,0,0
560,2025.02.28 10:18:39,ON,ON,54.401,-2.707,0,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,17,17,17,17,OFF,OFF,0,0
561,2025.02.28 10:18:40,ON,ON,54.397,-2.707,0,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,3.893,17,17,17,17,OFF,OFF,0,0
562,2025.02.28 10:18:42,ON,ON,54.07,-4.294,0,3.881,3.881,3.881,3.881,3.881,3.881,3.881,3.881,3.881,3.881,3.881,3.881,3.881,3.881,17,17,17,17,OFF,OFF,0,0
563,2025.02.28 10:18:43,ON,ON,54.538,-1.929,0,3.898,3.898,3.898,3.898,3.898,3.898,3.898,3.898,3.898,3.898,3.898,3.898,3.898,3.898,17,17,17,17,OFF,OFF,0,0
564,2025.02.28 10:18:44,ON,ON,54.822,0,0,3.921,3.921,3.921,3.921,3.921,3.921,3.921,3.921,3.921,3.921,3.921,3.921,3.921,3.921,17,17,17,17,OFF,OFF,0,0
