No,DateTime,Comment,Charging,Discharging,PackVolt,Current,Protect,Cell01,Cell02,Cell03,Cell04,Cell05,Cell06,Cell07,Cell08,Cell09,Cell10,Cell11,Cell12,Cell13,Cell14,Temp01,Temp02,Temp03,Temp04,FAN0,FAN1,BAL0,BAL1
1257,2025.03.02 17:06:02,2,ON,ON,51.895,-3.967,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1258,2025.03.02 17:06:03,2,ON,ON,51.895,-3.967,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1259,2025.03.02 17:06:04,2,ON,ON,51.893,-3.77,0,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,19,19,19,19,OFF,OFF,0,0
1260,2025.03.02 17:06:05,2,ON,ON,51.857,-4.411,0,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,19,19,19,19,OFF,OFF,0,0
1261,2025.03.02 17:06:06,2,ON,ON,51.868,-4.3,0,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,19,19,19,19,OFF,OFF,0,0
1262,2025.03.02 17:06:07,2,ON,ON,51.811,-4.002,0,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,19,19,19,19,OFF,OFF,0,0
1263,2025.03.02 17:06:08,2,ON,ON,51.735,-4.795,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1264,2025.03.02 17:06:09,2,ON,ON,51.835,-4.198,0,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,19,19,19,19,OFF,OFF,0,0
1265,2025.03.02 17:06:10,2,ON,ON,51.929,-3.646,0,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,19,19,19,19,OFF,OFF,0,0
1266,2025.03.02 17:06:11,2,ON,ON,51.646,-5.938,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1267,2025.03.02 17:06:12,2,ON,ON,51.763,-4.808,0,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,19,19,19,19,OFF,OFF,0,0
1268,2025.03.02 17:06:13,2,ON,ON,51.766,-4.687,0,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,19,19,19,19,OFF,OFF,0,0
1269,2025.03.02 17:06:14,2,ON,ON,51.659,-5.436,0,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,3.699,19,19,19,19,OFF,OFF,0,0
1270,2025.03.02 17:06:15,2,ON,ON,51.635,-5.512,0,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,19,19,19,19,OFF,OFF,0,0
1271,2025.03.02 17:06:16,2,ON,ON,51.614,-5.252,0,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,19,19,19,19,OFF,OFF,0,0
1272,2025.03.02 17:06:17,2,ON,ON,51.805,-4.322,0,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,19,19,19,19,OFF,OFF,0,0
1273,2025.03.02 17:06:18,2,ON,ON,51.942,-2.853,0,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,19,19,19,19,OFF,OFF,0,0
1274,2025.03.02 17:06:19,2,ON,ON,51.828,-3.814,0,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,19,19,19,19,OFF,OFF,0,0
1275,2025.03.02 17:06:20,2,ON,ON,51.808,-4.373,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
1276,2025.03.02 17:06:21,2,ON,ON,51.829,-4.075,0,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,19,19,19,19,OFF,OFF,0,0
1277,2025.03.02 17:06:22,2,ON,ON,51.844,-3.846,0,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,19,19,19,19,OFF,OFF,0,0
1278,2025.03.02 17:06:23,2,ON,ON,51.844,-3.846,0,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,19,19,19,19,OFF,OFF,0,0
1279,2025.03.02 17:06:24,2,ON,ON,51.842,-3.672,0,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,19,19,19,19,OFF,OFF,0,0
1280,2025.03.02 17:06:25,2,ON,ON,51.795,-4.475,0,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,3.705,19,19,19,19,OFF,OFF,0,0
1281,2025.03.02 17:06:26,2,ON,ON,51.792,-4.192,0,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,19,19,19,19,OFF,OFF,0,0
1282,2025.03.02 17:06:27,2,ON,ON,51.788,-4.456,0,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,19,19,19,19,OFF,OFF,0,0
1283,2025.03.02 17:06:28,2,ON,ON,51.855,-3.17,0,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,19,19,19,19,OFF,OFF,0,0
1284,2025.03.02 17:06:29,2,ON,ON,51.857,-3.205,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1285,2025.03.02 17:06:30,2,ON,ON,51.769,-4.449,0,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,19,19,19,19,OFF,OFF,0,0
1286,2025.03.02 17:06:31,2,ON,ON,51.841,-3.811,0,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,3.707,19,19,19,19,OFF,OFF,0,0
1287,2025.03.02 17:06:32,2,ON,ON,51.896,-3.275,0,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,19,19,19,19,OFF,OFF,0,0
1288,2025.03.02 17:06:33,2,ON,ON,51.843,-4.116,0,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,19,19,19,19,OFF,OFF,0,0
1289,2025.03.02 17:06:34,2,ON,ON,51.866,-3.503,0,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,19,19,19,19,OFF,OFF,0,0
1290,2025.03.02 17:06:35,2,ON,ON,51.838,-4.018,0,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,19,19,19,19,OFF,OFF,0,0
1291,2025.03.02 17:06:36,2,ON,ON,51.83,-3.262,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1292,2025.03.02 17:06:37,2,ON,ON,51.933,-2.97,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1293,2025.03.02 17:06:38,2,ON,ON,51.895,-3.211,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
1294,2025.03.02 17:06:39,2,ON,ON,51.88,-3.726,0,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,19,19,19,19,OFF,OFF,0,0
1295,2025.03.02 17:06:40,2,ON,ON,51.86,-3.662,0,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,19,19,19,19,OFF,OFF,0,0
1296,2025.03.02 17:06:41,2,ON,ON,51.885,-3.916,0,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,19,19,19,19,OFF,OFF,0,0
1297,2025.03.02 17:06:43,2,ON,ON,51.917,-3.119,0,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,19,19,19,19,OFF,OFF,0,0
1298,2025.03.02 17:06:43,2,ON,ON,51.94,-3.075,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1299,2025.03.02 17:06:44,2,ON,ON,51.94,-3.075,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1300,2025.03.02 17:06:45,2,ON,ON,51.903,-3.088,0,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,19,19,19,19,OFF,OFF,0,0
1301,2025.03.02 17:06:46,2,ON,ON,51.91,-3.037,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1302,2025.03.02 17:06:47,2,ON,ON,51.93,-3.303,0,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,19,19,19,19,OFF,OFF,0,0
1303,2025.03.02 17:06:48,2,ON,ON,51.932,-3.084,0,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,19,19,19,19,OFF,OFF,0,0
1304,2025.03.02 17:06:49,2,ON,ON,51.889,-3.443,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
1305,2025.03.02 17:06:50,2,ON,ON,51.907,-3.135,0,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,19,19,19,19,OFF,OFF,0,0
1306,2025.03.02 17:06:51,2,ON,ON,51.942,-2.85,0,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,19,19,19,19,OFF,OFF,0,0
1307,2025.03.02 17:06:52,2,ON,ON,51.888,-3.599,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
1308,2025.03.02 17:06:53,2,ON,ON,51.856,-3.497,0,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,19,19,19,19,OFF,OFF,0,0
1309,2025.03.02 17:06:54,2,ON,ON,51.866,-3.694,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
1310,2025.03.02 17:06:55,2,ON,ON,51.871,-3.856,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1311,2025.03.02 17:06:57,2,ON,ON,51.871,-3.459,0,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,19,19,19,19,OFF,OFF,0,0
1312,2025.03.02 17:06:58,2,ON,ON,51.883,-3.678,0,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,19,19,19,19,OFF,OFF,0,0
1313,2025.03.02 17:06:59,2,ON,ON,51.865,-3.151,0,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,19,19,19,19,OFF,OFF,0,0
1314,2025.03.02 17:07:00,2,ON,ON,51.887,-3.624,0,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,19,19,19,19,OFF,OFF,0,0
1315,2025.03.02 17:07:01,2,ON,ON,51.883,-2.872,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
1316,2025.03.02 17:07:02,2,ON,ON,51.911,-2.853,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
1317,2025.03.02 17:07:03,2,ON,ON,51.913,-3.497,0,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,19,19,19,19,OFF,OFF,0,0
1318,2025.03.02 17:07:04,2,ON,ON,51.878,-3.545,0,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,19,19,19,19,OFF,OFF,0,0
1319,2025.03.02 17:07:05,2,ON,ON,51.878,-3.545,0,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,19,19,19,19,OFF,OFF,0,0
1320,2025.03.02 17:07:06,2,ON,ON,51.838,-4.091,0,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,19,19,19,19,OFF,OFF,0,0
1321,2025.03.02 17:07:07,2,ON,ON,51.873,-3.272,0,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,19,19,19,19,OFF,OFF,0,0
1322,2025.03.02 17:07:08,2,ON,ON,51.747,-3.875,0,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,19,19,19,19,OFF,OFF,0,0
1323,2025.03.02 17:07:09,2,ON,ON,51.765,-3.475,0,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,19,19,19,19,OFF,OFF,0,0
1324,2025.03.02 17:07:10,2,ON,ON,51.782,-3.653,0,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,3.701,19,19,19,19,OFF,OFF,0,0
1325,2025.03.02 17:07:11,2,ON,ON,51.868,-3.453,0,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,19,19,19,19,OFF,OFF,0,0
1326,2025.03.02 17:07:12,2,ON,ON,51.83,-3.938,0,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,19,19,19,19,OFF,OFF,0,0
1327,2025.03.02 17:07:13,2,ON,ON,51.834,-3.557,0,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,19,19,19,19,OFF,OFF,0,0
1328,2025.03.02 17:07:14,2,ON,ON,51.91,-3.104,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
1329,2025.03.02 17:07:15,2,ON,ON,52.129,-1.532,0,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,19,19,19,19,OFF,OFF,0,0
1330,2025.03.02 17:07:16,2,ON,ON,51.902,-2.732,0,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,19,19,19,19,OFF,OFF,0,0
1331,2025.03.02 17:07:17,2,ON,ON,51.932,-2.704,0,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,19,19,19,19,OFF,OFF,0,0
1332,2025.03.02 17:07:18,2,ON,ON,51.971,-2.764,0,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,19,19,19,19,OFF,OFF,0,0
1333,2025.03.02 17:07:19,2,ON,ON,51.931,-2.999,0,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,19,19,19,19,OFF,OFF,0,0
1334,2025.03.02 17:07:20,2,ON,ON,51.962,-3.04,0,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,19,19,19,19,OFF,OFF,0,0
1335,2025.03.02 17:07:21,2,ON,ON,51.92,-2.919,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1336,2025.03.02 17:07:22,2,ON,ON,51.914,-2.9,0,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,19,19,19,19,OFF,OFF,0,0
1337,2025.03.02 17:07:23,2,ON,ON,51.924,-2.761,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
1338,2025.03.02 17:07:24,2,ON,ON,51.915,-2.685,0,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,19,19,19,19,OFF,OFF,0,0
1339,2025.03.02 17:07:25,2,ON,ON,51.91,-3.037,0,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,19,19,19,19,OFF,OFF,0,0
1340,2025.03.02 17:07:26,2,ON,ON,51.91,-3.037,0,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,19,19,19,19,OFF,OFF,0,0
1341,2025.03.02 17:07:27,2,ON,ON,51.978,-2.45,0,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,19,19,19,19,OFF,OFF,0,0
1342,2025.03.02 17:07:28,2,ON,ON,51.973,-2.586,0,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,19,19,19,19,OFF,OFF,0,0
1343,2025.03.02 17:07:29,2,ON,ON,51.979,-2.561,0,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,19,19,19,19,OFF,OFF,0,0
1344,2025.03.02 17:07:30,2,ON,ON,51.934,-3.053,0,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,19,19,19,19,OFF,OFF,0,0
1345,2025.03.02 17:07:31,2,ON,ON,51.894,-3.373,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
1346,2025.03.02 17:07:32,2,ON,ON,51.951,-2.859,0,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,19,19,19,19,OFF,OFF,0,0
1347,2025.03.02 17:07:33,2,ON,ON,51.939,-3.024,0,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,19,19,19,19,OFF,OFF,0,0
1348,2025.03.02 17:07:34,2,ON,ON,51.924,-3.262,0,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,19,19,19,19,OFF,OFF,0,0
1349,2025.03.02 17:07:35,2,ON,ON,51.931,-2.97,0,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,19,19,19,19,OFF,OFF,0,0
1350,2025.03.02 17:07:36,2,ON,ON,51.891,-3.25,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1351,2025.03.02 17:07:37,2,ON,ON,51.954,-2.881,0,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,19,19,19,19,OFF,OFF,0,0
1352,2025.03.02 17:07:38,2,ON,ON,51.883,-3.494,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1353,2025.03.02 17:07:39,2,ON,ON,51.902,-2.789,0,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,19,19,19,19,OFF,OFF,0,0
1354,2025.03.02 17:07:40,2,ON,ON,51.967,-2.904,0,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,19,19,19,19,OFF,OFF,0,0
1355,2025.03.02 17:07:41,2,ON,ON,51.96,-2.199,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1356,2025.03.02 17:07:42,2,ON,ON,51.889,-2.954,0,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,3.711,19,19,19,19,OFF,OFF,0,0
1357,2025.03.02 17:07:43,2,ON,ON,51.905,-3.389,0,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,19,19,19,19,OFF,OFF,0,0
1358,2025.03.02 17:07:44,2,ON,ON,51.904,-2.948,0,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,19,19,19,19,OFF,OFF,0,0
