No,DateTime,Comment,Charging,Discharging,PackVolt,Current,Protect,Cell01,Cell02,Cell03,Cell04,Cell05,Cell06,Cell07,Cell08,Cell09,Cell10,Cell11,Cell12,Cell13,Cell14,Temp01,Temp02,Temp03,Temp04,FAN0,FAN1,BAL0,BAL1
685,2025.03.02 16:55:47,6,ON,ON,52.517,-3.935,0,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,19,19,19,19,OFF,OFF,0,0
686,2025.03.02 16:55:48,6,ON,ON,52.526,-3.672,0,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,19,19,19,19,OFF,OFF,0,0
687,2025.03.02 16:55:49,6,ON,ON,52.511,-4.027,0,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,19,19,19,19,OFF,OFF,0,0
688,2025.03.02 16:55:50,6,ON,ON,52.569,-3.44,0,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,19,19,19,19,OFF,OFF,0,0
689,2025.03.02 16:55:51,6,ON,ON,52.631,-2.434,0,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,19,19,19,19,OFF,OFF,0,0
690,2025.03.02 16:55:52,6,ON,ON,52.55,-3.434,0,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,19,19,19,19,OFF,OFF,0,0
691,2025.03.02 16:55:53,6,ON,ON,52.616,-3.227,0,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,19,19,19,19,OFF,OFF,0,0
692,2025.03.02 16:55:54,6,ON,ON,52.628,-2.345,0,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,19,19,19,19,OFF,OFF,0,0
693,2025.03.02 16:55:55,6,ON,ON,52.628,-2.345,0,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,19,19,19,19,OFF,OFF,0,0
694,2025.03.02 16:55:56,6,ON,ON,52.548,-3.307,0,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,19,19,19,19,OFF,OFF,0,0
695,2025.03.02 16:55:57,6,ON,ON,52.529,-3.63,0,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,19,19,19,19,OFF,OFF,0,0
696,2025.03.02 16:55:58,6,ON,ON,52.522,-3.443,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
697,2025.03.02 16:55:59,6,ON,ON,52.475,-3.916,0,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,19,19,19,19,OFF,OFF,0,0
698,2025.03.02 16:56:00,6,ON,ON,52.471,-3.735,0,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,19,19,19,19,OFF,OFF,0,0
699,2025.03.02 16:56:01,6,ON,ON,52.511,-3.294,0,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,19,19,19,19,OFF,OFF,0,0
700,2025.03.02 16:56:02,6,ON,ON,52.589,-2.424,0,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,19,19,19,19,OFF,OFF,0,0
701,2025.03.02 16:56:03,6,ON,ON,52.514,-3.307,0,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,19,19,19,19,OFF,OFF,0,0
702,2025.03.02 16:56:04,6,ON,ON,52.63,-2.573,0,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,19,19,19,19,OFF,OFF,0,0
703,2025.03.02 16:56:05,6,ON,ON,52.569,-3.389,0,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,3.759,19,19,19,19,OFF,OFF,0,0
704,2025.03.02 16:56:06,6,ON,ON,52.584,-3.215,0,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,19,19,19,19,OFF,OFF,0,0
705,2025.03.02 16:56:07,6,ON,ON,52.66,-2.275,0,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,19,19,19,19,OFF,OFF,0,0
706,2025.03.02 16:56:08,6,ON,ON,52.568,-3.17,0,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,19,19,19,19,OFF,OFF,0,0
707,2025.03.02 16:56:09,6,ON,ON,52.591,-2.697,0,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,19,19,19,19,OFF,OFF,0,0
708,2025.03.02 16:56:10,6,ON,ON,52.561,-2.885,0,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,19,19,19,19,OFF,OFF,0,0
709,2025.03.02 16:56:11,6,ON,ON,52.568,-2.742,0,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,19,19,19,19,OFF,OFF,0,0
710,2025.03.02 16:56:12,6,ON,ON,52.595,-2.767,0,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,19,19,19,19,OFF,OFF,0,0
711,2025.03.02 16:56:13,6,ON,ON,52.722,-1.697,0,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,19,19,19,19,OFF,OFF,0,0
712,2025.03.02 16:56:14,6,ON,ON,52.523,-2.646,0,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,19,19,19,19,OFF,OFF,0,0
713,2025.03.02 16:56:15,6,ON,ON,52.523,-2.646,0,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,19,19,19,19,OFF,OFF,0,0
714,2025.03.02 16:56:16,6,ON,ON,52.506,-3.303,0,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,19,19,19,19,OFF,OFF,0,0
715,2025.03.02 16:56:17,6,ON,ON,52.443,-3.614,0,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,19,19,19,19,OFF,OFF,0,0
716,2025.03.02 16:56:18,6,ON,ON,52.401,-3.792,0,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,19,19,19,19,OFF,OFF,0,0
717,2025.03.02 16:56:19,6,ON,ON,52.474,-3.446,0,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,19,19,19,19,OFF,OFF,0,0
718,2025.03.02 16:56:20,6,ON,ON,52.381,-4.344,0,3.747,3.747,3.747,3.747,3.747,3.747,3.747,3.747,3.747,3.747,3.747,3.747,3.747,3.747,19,19,19,19,OFF,OFF,0,0
719,2025.03.02 16:56:21,6,ON,ON,52.422,-3.868,0,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,19,19,19,19,OFF,OFF,0,0
720,2025.03.02 16:56:22,6,ON,ON,52.382,-4.252,0,3.749,3.749,3.749,3.749,3.749,3.749,3.749,3.749,3.749,3.749,3.749,3.749,3.749,3.749,19,19,19,19,OFF,OFF,0,0
721,2025.03.02 16:56:23,6,ON,ON,52.424,-3.494,0,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,19,19,19,19,OFF,OFF,0,0
722,2025.03.02 16:56:24,6,ON,ON,52.611,-2.193,0,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,19,19,19,19,OFF,OFF,0,0
723,2025.03.02 16:56:25,6,ON,ON,52.618,-1.967,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
724,2025.03.02 16:56:26,6,ON,ON,52.586,-2.196,0,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,19,19,19,19,OFF,OFF,0,0
725,2025.03.02 16:56:27,6,ON,ON,52.401,-3.983,0,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,19,19,19,19,OFF,OFF,0,0
726,2025.03.02 16:56:28,6,ON,ON,52.512,-2.919,0,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,19,19,19,19,OFF,OFF,0,0
727,2025.03.02 16:56:29,6,ON,ON,52.52,-2.526,0,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,19,19,19,19,OFF,OFF,0,0
728,2025.03.02 16:56:30,6,ON,ON,52.493,-3.491,0,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,19,19,19,19,OFF,OFF,0,0
729,2025.03.02 16:56:31,6,ON,ON,52.546,-2.885,0,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,19,19,19,19,OFF,OFF,0,0
730,2025.03.02 16:56:32,6,ON,ON,52.558,-2.374,0,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,19,19,19,19,OFF,OFF,0,0
731,2025.03.02 16:56:33,6,ON,ON,52.536,-2.326,0,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,19,19,19,19,OFF,OFF,0,0
732,2025.03.02 16:56:35,6,ON,ON,52.558,-2.51,0,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,19,19,19,19,OFF,OFF,0,0
733,2025.03.02 16:56:36,6,ON,ON,52.577,-2.275,0,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,19,19,19,19,OFF,OFF,0,0
734,2025.03.02 16:56:36,6,ON,ON,52.656,-2.005,0,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,19,19,19,19,OFF,OFF,0,0
735,2025.03.02 16:56:37,6,ON,ON,52.656,-2.005,0,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,19,19,19,19,OFF,OFF,0,0
736,2025.03.02 16:56:38,6,ON,ON,52.671,-1.885,0,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,19,19,19,19,OFF,OFF,0,0
737,2025.03.02 16:56:39,6,ON,ON,52.706,-1.628,0,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,19,19,19,19,OFF,OFF,0,0
738,2025.03.02 16:56:40,6,ON,ON,52.491,-3.211,0,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,19,19,19,19,OFF,OFF,0,0
739,2025.03.02 16:56:41,6,ON,ON,52.529,-2.374,0,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,19,19,19,19,OFF,OFF,0,0
740,2025.03.02 16:56:42,6,ON,ON,52.501,-3.357,0,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,19,19,19,19,OFF,OFF,0,0
741,2025.03.02 16:56:43,6,ON,ON,52.469,-2.881,0,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,19,19,19,19,OFF,OFF,0,0
742,2025.03.02 16:56:44,6,ON,ON,52.559,-2.735,0,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,19,19,19,19,OFF,OFF,0,0
743,2025.03.02 16:56:46,6,ON,ON,52.495,-2.586,0,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,19,19,19,19,OFF,OFF,0,0
744,2025.03.02 16:56:47,6,ON,ON,52.437,-3.237,0,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,19,19,19,19,OFF,OFF,0,0
745,2025.03.02 16:56:48,6,ON,ON,52.557,-2.586,0,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,19,19,19,19,OFF,OFF,0,0
746,2025.03.02 16:56:49,6,ON,ON,52.588,-2.259,0,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,19,19,19,19,OFF,OFF,0,0
747,2025.03.02 16:56:50,6,ON,ON,52.589,-1.964,0,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,19,19,19,19,OFF,OFF,0,0
748,2025.03.02 16:56:51,6,ON,ON,52.548,-3.342,0,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,19,19,19,19,OFF,OFF,0,0
749,2025.03.02 16:56:52,6,ON,ON,52.54,-2.923,0,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,19,19,19,19,OFF,OFF,0,0
750,2025.03.02 16:56:53,6,ON,ON,52.459,-3.31,0,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,19,19,19,19,OFF,OFF,0,0
751,2025.03.02 16:56:54,6,ON,ON,52.509,-2.885,0,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,19,19,19,19,OFF,OFF,0,0
752,2025.03.02 16:56:55,6,ON,ON,52.536,-3.24,0,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,3.757,19,19,19,19,OFF,OFF,0,0
753,2025.03.02 16:56:56,6,ON,ON,52.543,-2.205,0,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,19,19,19,19,OFF,OFF,0,0
754,2025.03.02 16:56:57,6,ON,ON,52.606,-2.123,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
755,2025.03.02 16:56:58,6,ON,ON,52.552,-3.154,0,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,19,19,19,19,OFF,OFF,0,0
756,2025.03.02 16:56:59,6,ON,ON,52.552,-3.154,0,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,19,19,19,19,OFF,OFF,0,0
757,2025.03.02 16:57:00,6,ON,ON,52.654,-1.739,0,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,3.769,19,19,19,19,OFF,OFF,0,0
758,2025.03.02 16:57:01,6,ON,ON,52.523,-3.024,0,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,19,19,19,19,OFF,OFF,0,0
759,2025.03.02 16:57:02,6,ON,ON,52.602,-2.132,0,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,19,19,19,19,OFF,OFF,0,0
760,2025.03.02 16:57:03,6,ON,ON,52.554,-2.659,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
761,2025.03.02 16:57:04,6,ON,ON,52.583,-2.805,0,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,19,19,19,19,OFF,OFF,0,0
762,2025.03.02 16:57:05,6,ON,ON,52.514,-2.577,0,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,19,19,19,19,OFF,OFF,0,0
763,2025.03.02 16:57:06,6,ON,ON,52.532,-2.913,0,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76,19,19,19,19,OFF,OFF,0,0
764,2025.03.02 16:57:07,6,ON,ON,52.444,-2.967,0,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,19,19,19,19,OFF,OFF,0,0
765,2025.03.02 16:57:08,6,ON,ON,52.472,-2.967,0,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,3.753,19,19,19,19,OFF,OFF,0,0
766,2025.03.02 16:57:09,6,ON,ON,52.55,-2.345,0,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,19,19,19,19,OFF,OFF,0,0
767,2025.03.02 16:57:10,6,ON,ON,52.511,-2.066,0,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,19,19,19,19,OFF,OFF,0,0
768,2025.03.02 16:57:11,6,ON,ON,52.55,-2.148,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
769,2025.03.02 16:57:12,6,ON,ON,52.541,-2.951,0,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,19,19,19,19,OFF,OFF,0,0
770,2025.03.02 16:57:13,6,ON,ON,52.518,-2.881,0,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,19,19,19,19,OFF,OFF,0,0
771,2025.03.02 16:57:14,6,ON,ON,52.632,-1.831,0,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,19,19,19,19,OFF,OFF,0,0
772,2025.03.02 16:57:15,6,ON,ON,52.565,-2.586,0,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,19,19,19,19,OFF,OFF,0,0
773,2025.03.02 16:57:16,6,ON,ON,52.521,-2.107,0,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,3.762,19,19,19,19,OFF,OFF,0,0
774,2025.03.02 16:57:17,6,ON,ON,52.616,-2.078,0,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,3.763,19,19,19,19,OFF,OFF,0,0
775,2025.03.02 16:57:18,6,ON,ON,52.586,-2.697,0,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,19,19,19,19,OFF,OFF,0,0
776,2025.03.02 16:57:19,6,ON,ON,52.576,-2.177,0,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,19,19,19,19,OFF,OFF,0,0
777,2025.03.02 16:57:20,6,ON,ON,52.573,-2.612,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
778,2025.03.02 16:57:21,6,ON,ON,52.467,-3.056,0,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,19,19,19,19,OFF,OFF,0,0
779,2025.03.02 16:57:22,6,ON,ON,52.467,-3.056,0,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,3.754,19,19,19,19,OFF,OFF,0,0
780,2025.03.02 16:57:23,6,ON,ON,52.564,-2.212,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
781,2025.03.02 16:57:24,6,ON,ON,52.47,-2.485,0,3.747,3.747,3.747,3.747,3.747,3.747,3.747,3.747,3.747,3.747,3.747,3.747,3.747,3.747,19,19,19,19,OFF,OFF,0,0
782,2025.03.02 16:57:25,6,ON,ON,52.5,-2.688,0,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,3.756,19,19,19,19,OFF,OFF,0,0
783,2025.03.02 16:57:26,6,ON,ON,52.551,-2.329,0,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,19,19,19,19,OFF,OFF,0,0
784,2025.03.02 16:57:27,6,ON,ON,52.474,-2.605,0,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,3.751,19,19,19,19,OFF,OFF,0,0
785,2025.03.02 16:57:28,6,ON,ON,52.582,-2.148,0,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,19,19,19,19,OFF,OFF,0,0
786,2025.03.02 16:57:29,6,ON,ON,52.546,-2.167,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
787,2025.03.02 16:57:30,6,ON,ON,52.602,-1.891,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
788,2025.03.02 16:57:31,6,ON,ON,52.728,-1.244,0,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,19,19,19,19,OFF,OFF,0,0
789,2025.03.02 16:57:32,6,ON,ON,52.601,-2.212,0,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,19,19,19,19,OFF,OFF,0,0
790,2025.03.02 16:57:33,6,ON,ON,52.614,-1.936,0,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,19,19,19,19,OFF,OFF,0,0
791,2025.03.02 16:57:34,6,ON,ON,52.659,-1.755,0,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,19,19,19,19,OFF,OFF,0,0
792,2025.03.02 16:57:35,6,ON,ON,52.737,-1.196,0,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,3.773,19,19,19,19,OFF,OFF,0,0
793,2025.03.02 16:57:36,6,ON,ON,52.678,-2.548,0,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,3.768,19,19,19,19,OFF,OFF,0,0
794,2025.03.02 16:57:37,6,ON,ON,52.54,-2.748,0,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,3.755,19,19,19,19,OFF,OFF,0,0
795,2025.03.02 16:57:38,6,ON,ON,52.569,-2.259,0,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,3.758,19,19,19,19,OFF,OFF,0,0
796,2025.03.02 16:57:39,6,ON,ON,52.587,-2.259,0,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,3.764,19,19,19,19,OFF,OFF,0,0
797,2025.03.02 16:57:40,6,ON,ON,52.643,-1.805,0,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,3.767,19,19,19,19,OFF,OFF,0,0
798,2025.03.02 16:57:41,6,ON,ON,52.645,-1.732,0,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,3.766,19,19,19,19,OFF,OFF,0,0
