No,DateTime,Cargo,Charging,Discharging,PackVolt,Current,Protect,Cell01,Cell02,Cell03,Cell04,Cell05,Cell06,Cell07,Cell08,Cell09,Cell10,Cell11,Cell12,Cell13,Cell14,Temp01,Temp02,Temp03,Temp04,FAN0,FAN1,BAL0,BAL1
1093,2025.03.02 17:02:55,4,ON,ON,52.162,-2.996,0,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,19,19,19,19,OFF,OFF,0,0
1094,2025.03.02 17:02:56,4,ON,ON,52.188,-2.675,0,3.737,3.737,3.737,3.737,3.737,3.737,3.737,3.737,3.737,3.737,3.737,3.737,3.737,3.737,19,19,19,19,OFF,OFF,0,0
1095,2025.03.02 17:02:57,4,ON,ON,52.197,-2.735,0,3.732,3.732,3.732,3.732,3.732,3.732,3.732,3.732,3.732,3.732,3.732,3.732,3.732,3.732,19,19,19,19,OFF,OFF,0,0
1096,2025.03.02 17:02:58,4,ON,ON,52.152,-2.942,0,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,19,19,19,19,OFF,OFF,0,0
1097,2025.03.02 17:02:59,4,ON,ON,52.194,-2.913,0,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,19,19,19,19,OFF,OFF,0,0
1098,2025.03.02 17:03:00,4,ON,ON,52.199,-2.561,0,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,19,19,19,19,OFF,OFF,0,0
1099,2025.03.02 17:03:01,4,ON,ON,52.142,-3.316,0,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,19,19,19,19,OFF,OFF,0,0
1100,2025.03.02 17:03:02,4,ON,ON,52.142,-2.812,0,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,19,19,19,19,OFF,OFF,0,0
1101,2025.03.02 17:03:03,4,ON,ON,52.178,-2.612,0,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,19,19,19,19,OFF,OFF,0,0
1102,2025.03.02 17:03:04,4,ON,ON,52.153,-2.846,0,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,19,19,19,19,OFF,OFF,0,0
1103,2025.03.02 17:03:05,4,ON,ON,52.14,-3.43,0,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,19,19,19,19,OFF,OFF,0,0
1104,2025.03.02 17:03:06,4,ON,ON,52.14,-3.43,0,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,19,19,19,19,OFF,OFF,0,0
1105,2025.03.02 17:03:07,4,ON,ON,52.167,-2.951,0,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,19,19,19,19,OFF,OFF,0,0
1106,2025.03.02 17:03:08,4,ON,ON,52.153,-2.78,0,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,19,19,19,19,OFF,OFF,0,0
1107,2025.03.02 17:03:09,4,ON,ON,52.119,-2.786,0,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,19,19,19,19,OFF,OFF,0,0
1108,2025.03.02 17:03:10,4,ON,ON,52.13,-3.316,0,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,19,19,19,19,OFF,OFF,0,0
1109,2025.03.02 17:03:11,4,ON,ON,52.09,-3.649,0,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,19,19,19,19,OFF,OFF,0,0
1110,2025.03.02 17:03:12,4,ON,ON,52.151,-2.704,0,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,19,19,19,19,OFF,OFF,0,0
1111,2025.03.02 17:03:13,4,ON,ON,52.139,-3.075,0,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,19,19,19,19,OFF,OFF,0,0
1112,2025.03.02 17:03:14,4,ON,ON,52.097,-3.31,0,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,19,19,19,19,OFF,OFF,0,0
1113,2025.03.02 17:03:15,4,ON,ON,52.1,-3.215,0,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,19,19,19,19,OFF,OFF,0,0
1114,2025.03.02 17:03:16,4,ON,ON,52.079,-2.989,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1115,2025.03.02 17:03:17,4,ON,ON,52.072,-3.592,0,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,19,19,19,19,OFF,OFF,0,0
1116,2025.03.02 17:03:18,4,ON,ON,52.153,-2.748,0,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,19,19,19,19,OFF,OFF,0,0
1117,2025.03.02 17:03:19,4,ON,ON,52.182,-2.456,0,3.737,3.737,3.737,3.737,3.737,3.737,3.737,3.737,3.737,3.737,3.737,3.737,3.737,3.737,19,19,19,19,OFF,OFF,0,0
1118,2025.03.02 17:03:20,4,ON,ON,52.138,-3.183,0,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,19,19,19,19,OFF,OFF,0,0
1119,2025.03.02 17:03:21,4,ON,ON,52.098,-3.322,0,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,19,19,19,19,OFF,OFF,0,0
1120,2025.03.02 17:03:22,4,ON,ON,52.115,-3.221,0,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,19,19,19,19,OFF,OFF,0,0
1121,2025.03.02 17:03:23,4,ON,ON,52.124,-2.977,0,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,19,19,19,19,OFF,OFF,0,0
1122,2025.03.02 17:03:24,4,ON,ON,52.094,-2.777,0,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,19,19,19,19,OFF,OFF,0,0
1123,2025.03.02 17:03:25,4,ON,ON,52.093,-3.342,0,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,19,19,19,19,OFF,OFF,0,0
1124,2025.03.02 17:03:26,4,ON,ON,52.072,-3.43,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1125,2025.03.02 17:03:27,4,ON,ON,52.072,-3.43,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1126,2025.03.02 17:03:28,4,ON,ON,52.04,-3.513,0,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,19,19,19,19,OFF,OFF,0,0
1127,2025.03.02 17:03:29,4,ON,ON,52.056,-3.789,0,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,19,19,19,19,OFF,OFF,0,0
1128,2025.03.02 17:03:30,4,ON,ON,52.067,-3.456,0,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,19,19,19,19,OFF,OFF,0,0
1129,2025.03.02 17:03:31,4,ON,ON,52.1,-3.316,0,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,19,19,19,19,OFF,OFF,0,0
1130,2025.03.02 17:03:32,4,ON,ON,52.025,-3.757,0,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,19,19,19,19,OFF,OFF,0,0
1131,2025.03.02 17:03:33,4,ON,ON,52.137,-3.262,0,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,19,19,19,19,OFF,OFF,0,0
1132,2025.03.02 17:03:34,4,ON,ON,52.137,-2.666,0,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,19,19,19,19,OFF,OFF,0,0
1133,2025.03.02 17:03:35,4,ON,ON,52.115,-3.621,0,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,3.734,19,19,19,19,OFF,OFF,0,0
1134,2025.03.02 17:03:36,4,ON,ON,52.106,-2.942,0,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,19,19,19,19,OFF,OFF,0,0
1135,2025.03.02 17:03:37,4,ON,ON,52.059,-3.576,0,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,19,19,19,19,OFF,OFF,0,0
1136,2025.03.02 17:03:38,4,ON,ON,52.001,-4.167,0,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,19,19,19,19,OFF,OFF,0,0
1137,2025.03.02 17:03:39,4,ON,ON,51.993,-3.538,0,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,19,19,19,19,OFF,OFF,0,0
1138,2025.03.02 17:03:40,4,ON,ON,51.984,-3.392,0,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,19,19,19,19,OFF,OFF,0,0
1139,2025.03.02 17:03:41,4,ON,ON,52.025,-3.875,0,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,19,19,19,19,OFF,OFF,0,0
1140,2025.03.02 17:03:42,4,ON,ON,51.898,-3.881,0,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,19,19,19,19,OFF,OFF,0,0
1141,2025.03.02 17:03:43,4,ON,ON,52.138,-2.354,0,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,3.738,19,19,19,19,OFF,OFF,0,0
1142,2025.03.02 17:03:44,4,ON,ON,52.101,-3.05,0,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,3.733,19,19,19,19,OFF,OFF,0,0
1143,2025.03.02 17:03:45,4,ON,ON,51.974,-4.043,0,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,19,19,19,19,OFF,OFF,0,0
1144,2025.03.02 17:03:46,4,ON,ON,52.07,-2.948,0,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,19,19,19,19,OFF,OFF,0,0
1145,2025.03.02 17:03:47,4,ON,ON,52.091,-3.104,0,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,19,19,19,19,OFF,OFF,0,0
1146,2025.03.02 17:03:48,4,ON,ON,52.033,-3.3,0,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,19,19,19,19,OFF,OFF,0,0
1147,2025.03.02 17:03:49,4,ON,ON,52.033,-3.3,0,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,19,19,19,19,OFF,OFF,0,0
1148,2025.03.02 17:03:50,4,ON,ON,52.034,-3.186,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1149,2025.03.02 17:03:51,4,ON,ON,52.102,-2.961,0,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,19,19,19,19,OFF,OFF,0,0
1150,2025.03.02 17:03:52,4,ON,ON,52.043,-3.71,0,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,19,19,19,19,OFF,OFF,0,0
1151,2025.03.02 17:03:53,4,ON,ON,51.955,-4.567,0,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,19,19,19,19,OFF,OFF,0,0
1152,2025.03.02 17:03:54,4,ON,ON,51.996,-4.179,0,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,19,19,19,19,OFF,OFF,0,0
1153,2025.03.02 17:03:55,4,ON,ON,52.068,-3.234,0,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,3.735,19,19,19,19,OFF,OFF,0,0
1154,2025.03.02 17:03:56,4,ON,ON,52.046,-3.208,0,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,19,19,19,19,OFF,OFF,0,0
1155,2025.03.02 17:03:57,4,ON,ON,52.013,-3.678,0,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,19,19,19,19,OFF,OFF,0,0
1156,2025.03.02 17:03:58,4,ON,ON,52.04,-3.31,0,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,19,19,19,19,OFF,OFF,0,0
1157,2025.03.02 17:03:59,4,ON,ON,52.025,-2.799,0,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,19,19,19,19,OFF,OFF,0,0
1158,2025.03.02 17:04:00,4,ON,ON,52.014,-3.58,0,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,19,19,19,19,OFF,OFF,0,0
1159,2025.03.02 17:04:01,4,ON,ON,51.99,-3.538,0,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,19,19,19,19,OFF,OFF,0,0
1160,2025.03.02 17:04:02,4,ON,ON,52.038,-3.322,0,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,19,19,19,19,OFF,OFF,0,0
1161,2025.03.02 17:04:03,4,ON,ON,52.022,-3.326,0,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,19,19,19,19,OFF,OFF,0,0
1162,2025.03.02 17:04:04,4,ON,ON,51.963,-3.605,0,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,19,19,19,19,OFF,OFF,0,0
1163,2025.03.02 17:04:05,4,ON,ON,52.037,-3.468,0,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,19,19,19,19,OFF,OFF,0,0
1164,2025.03.02 17:04:06,4,ON,ON,52.024,-3.326,0,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,19,19,19,19,OFF,OFF,0,0
1165,2025.03.02 17:04:07,4,ON,ON,51.992,-3.897,0,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,19,19,19,19,OFF,OFF,0,0
1166,2025.03.02 17:04:08,4,ON,ON,51.968,-3.799,0,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,19,19,19,19,OFF,OFF,0,0
1167,2025.03.02 17:04:09,4,ON,ON,52.041,-3.357,0,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,19,19,19,19,OFF,OFF,0,0
1168,2025.03.02 17:04:10,4,ON,ON,52.038,-3.084,0,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,19,19,19,19,OFF,OFF,0,0
1169,2025.03.02 17:04:11,4,ON,ON,52.038,-3.084,0,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,19,19,19,19,OFF,OFF,0,0
1170,2025.03.02 17:04:12,4,ON,ON,52.061,-3.224,0,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,19,19,19,19,OFF,OFF,0,0
1171,2025.03.02 17:04:13,4,ON,ON,52.009,-3.799,0,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,3.729,19,19,19,19,OFF,OFF,0,0
1172,2025.03.02 17:04:14,4,ON,ON,52.01,-2.891,0,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,19,19,19,19,OFF,OFF,0,0
1173,2025.03.02 17:04:15,4,ON,ON,51.967,-3.906,0,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,19,19,19,19,OFF,OFF,0,0
1174,2025.03.02 17:04:16,4,ON,ON,51.953,-3.891,0,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,19,19,19,19,OFF,OFF,0,0
1175,2025.03.02 17:04:17,4,ON,ON,51.992,-3.583,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1176,2025.03.02 17:04:18,4,ON,ON,51.999,-2.9,0,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,19,19,19,19,OFF,OFF,0,0
1177,2025.03.02 17:04:19,4,ON,ON,51.997,-3.707,0,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,19,19,19,19,OFF,OFF,0,0
1178,2025.03.02 17:04:20,4,ON,ON,52.003,-3.31,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1179,2025.03.02 17:04:21,4,ON,ON,52.034,-3.491,0,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,19,19,19,19,OFF,OFF,0,0
1180,2025.03.02 17:04:22,4,ON,ON,51.939,-3.776,0,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,19,19,19,19,OFF,OFF,0,0
1181,2025.03.02 17:04:23,4,ON,ON,51.949,-3.453,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1182,2025.03.02 17:04:24,4,ON,ON,51.985,-3.564,0,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,19,19,19,19,OFF,OFF,0,0
1183,2025.03.02 17:04:25,4,ON,ON,51.932,-4.03,0,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,19,19,19,19,OFF,OFF,0,0
1184,2025.03.02 17:04:26,4,ON,ON,51.918,-3.526,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1185,2025.03.02 17:04:27,4,ON,ON,51.973,-3.786,0,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,19,19,19,19,OFF,OFF,0,0
1186,2025.03.02 17:04:28,4,ON,ON,52.014,-3.392,0,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,19,19,19,19,OFF,OFF,0,0
1187,2025.03.02 17:04:30,4,ON,ON,51.92,-4.367,0,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,19,19,19,19,OFF,OFF,0,0
1188,2025.03.02 17:04:30,4,ON,ON,51.979,-3.364,0,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,19,19,19,19,OFF,OFF,0,0
1189,2025.03.02 17:04:31,4,ON,ON,51.979,-3.364,0,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,19,19,19,19,OFF,OFF,0,0
1190,2025.03.02 17:04:32,4,ON,ON,51.998,-3.142,0,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,3.725,19,19,19,19,OFF,OFF,0,0
1191,2025.03.02 17:04:33,4,ON,ON,52.01,-3.151,0,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,19,19,19,19,OFF,OFF,0,0
1192,2025.03.02 17:04:34,4,ON,ON,52.064,-2.539,0,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,3.727,19,19,19,19,OFF,OFF,0,0
1193,2025.03.02 17:04:35,4,ON,ON,52.051,-3.008,0,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,3.726,19,19,19,19,OFF,OFF,0,0
1194,2025.03.02 17:04:36,4,ON,ON,51.801,-4.916,0,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,3.708,19,19,19,19,OFF,OFF,0,0
1195,2025.03.02 17:04:37,4,ON,ON,51.962,-3.529,0,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,19,19,19,19,OFF,OFF,0,0
1196,2025.03.02 17:04:38,4,ON,ON,51.851,-4.36,0,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,19,19,19,19,OFF,OFF,0,0
1197,2025.03.02 17:04:39,4,ON,ON,51.898,-3.884,0,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,19,19,19,19,OFF,OFF,0,0
1198,2025.03.02 17:04:40,4,ON,ON,51.896,-4.091,0,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71,19,19,19,19,OFF,OFF,0,0
1199,2025.03.02 17:04:41,4,ON,ON,51.926,-4.011,0,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,3.721,19,19,19,19,OFF,OFF,0,0
1200,2025.03.02 17:04:43,4,ON,ON,51.907,-3.58,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
1201,2025.03.02 17:04:44,4,ON,ON,51.912,-4.379,0,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,3.709,19,19,19,19,OFF,OFF,0,0
1202,2025.03.02 17:04:45,4,ON,ON,51.915,-4.227,0,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,19,19,19,19,OFF,OFF,0,0
1203,2025.03.02 17:04:46,4,ON,ON,51.955,-3.24,0,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,3.719,19,19,19,19,OFF,OFF,0,0
1204,2025.03.02 17:04:47,4,ON,ON,51.948,-3.789,0,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,3.722,19,19,19,19,OFF,OFF,0,0
1205,2025.03.02 17:04:48,4,ON,ON,51.914,-3.421,0,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,19,19,19,19,OFF,OFF,0,0
1206,2025.03.02 17:04:49,4,ON,ON,51.896,-3.951,0,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,3.712,19,19,19,19,OFF,OFF,0,0
1207,2025.03.02 17:04:50,4,ON,ON,51.976,-3.243,0,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,3.723,19,19,19,19,OFF,OFF,0,0
1208,2025.03.02 17:04:51,4,ON,ON,51.928,-3.849,0,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,19,19,19,19,OFF,OFF,0,0
1209,2025.03.02 17:04:52,4,ON,ON,51.922,-3.567,0,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,3.716,19,19,19,19,OFF,OFF,0,0
1210,2025.03.02 17:04:53,4,ON,ON,51.927,-3.446,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1211,2025.03.02 17:04:54,4,ON,ON,51.927,-3.446,0,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,3.718,19,19,19,19,OFF,OFF,0,0
1212,2025.03.02 17:04:55,4,ON,ON,51.934,-3.735,0,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,19,19,19,19,OFF,OFF,0,0
1213,2025.03.02 17:04:56,4,ON,ON,51.994,-3.1,0,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,3.717,19,19,19,19,OFF,OFF,0,0
1214,2025.03.02 17:04:57,4,ON,ON,51.945,-3.342,0,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,3.715,19,19,19,19,OFF,OFF,0,0
1215,2025.03.02 17:04:58,4,ON,ON,51.896,-3.662,0,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,3.714,19,19,19,19,OFF,OFF,0,0
1216,2025.03.02 17:04:59,4,ON,ON,51.841,-4.164,0,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,3.713,19,19,19,19,OFF,OFF,0,0
