No,DateTime,Charging,Discharging,PackVolt,Current,Protect,Cell01,Cell02,Cell03,Cell04,Cell05,Cell06,Cell07,Cell08,Cell09,Cell10,Cell11,Cell12,Cell13,Cell14,Temp01,Temp02,Temp03,Temp04,FAN0,FAN1,BAL0,BAL1
1292,2025.02.28 11:01:23,ON,ON,55.994,1.863,0,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,18,18,18,18,OFF,OFF,0,0
1293,2025.02.28 11:01:28,ON,ON,55.992,1.834,0,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,18,18,18,18,OFF,OFF,0,0
1294,2025.02.28 11:01:30,ON,ON,55.994,1.853,0,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,18,18,18,18,OFF,OFF,0,0
1295,2025.02.28 11:01:30,ON,ON,55.994,1.853,0,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,18,18,18,18,OFF,OFF,0,0
1296,2025.02.28 11:01:47,ON,ON,55.996,1.815,0,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,4.002,18,18,18,18,OFF,OFF,0,0
1297,2025.02.28 11:01:52,ON,ON,55.997,1.796,0,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,18,18,18,18,OFF,OFF,0,0
1298,2025.02.28 11:02:00,ON,ON,56,1.786,0,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,18,18,18,18,OFF,OFF,0,0
1299,2025.02.28 11:02:16,ON,ON,56,1.745,0,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,18,18,18,18,OFF,OFF,0,0
1300,2025.02.28 11:02:16,ON,ON,56,1.745,0,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,18,18,18,18,OFF,OFF,0,0
1301,2025.02.28 11:02:17,ON,ON,56,1.739,0,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,18,18,18,18,OFF,OFF,0,0
1302,2025.02.28 11:02:51,ON,ON,56.004,1.675,0,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,18,18,18,18,OFF,OFF,0,0
1303,2025.02.28 11:03:02,ON,ON,56.01,1.675,0,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,18,18,18,18,OFF,OFF,0,0
1304,2025.02.28 11:03:12,ON,ON,56.008,1.656,0,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,18,18,18,18,OFF,OFF,0,0
1305,2025.02.28 11:03:12,ON,ON,56.008,1.64,0,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,18,18,18,18,OFF,OFF,0,0
1306,2025.02.28 11:03:13,ON,ON,56.006,1.644,0,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,4.003,18,18,18,18,OFF,OFF,0,0
1307,2025.02.28 11:03:26,ON,ON,56.011,1.615,0,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,18,18,18,18,OFF,OFF,0,0
1308,2025.02.28 11:03:48,ON,ON,56.012,1.583,0,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,18,18,18,18,OFF,OFF,0,0
1309,2025.02.28 11:03:54,ON,ON,56.017,1.58,0,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,18,18,18,18,OFF,OFF,0,0
1310,2025.02.28 11:04:16,ON,ON,56.017,1.536,0,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,18,18,18,18,OFF,OFF,0,0
1311,2025.02.28 11:04:56,ON,ON,56.02,1.459,0,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,18,18,18,18,OFF,OFF,0,0
1312,2025.02.28 11:04:58,ON,ON,56.021,1.469,0,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,18,18,18,18,OFF,OFF,0,0
1313,2025.02.28 11:04:59,ON,ON,56.021,1.453,0,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,18,18,18,18,OFF,OFF,0,0
1314,2025.02.28 11:05:04,ON,ON,56.019,1.453,0,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,18,18,18,18,OFF,OFF,0,0
1315,2025.02.28 11:05:05,ON,ON,56.019,1.459,0,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,18,18,18,18,OFF,OFF,0,0
1316,2025.02.28 11:05:16,ON,ON,56.025,1.45,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1317,2025.02.28 11:05:21,ON,ON,56.022,1.428,0,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,4.004,18,18,18,18,OFF,OFF,0,0
1318,2025.02.28 11:05:28,ON,ON,56.029,1.425,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1319,2025.02.28 11:05:30,ON,ON,56.026,1.415,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1320,2025.02.28 11:05:32,ON,ON,56.024,1.402,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1321,2025.02.28 11:05:33,ON,ON,56.029,1.425,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1322,2025.02.28 11:05:40,ON,ON,56.029,1.402,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1323,2025.02.28 11:05:47,ON,ON,56.027,1.377,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1324,2025.02.28 11:05:51,ON,ON,56.028,1.371,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1325,2025.02.28 11:06:00,ON,ON,56.029,1.358,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1326,2025.02.28 11:06:03,ON,ON,56.029,1.361,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1327,2025.02.28 11:06:06,ON,ON,56.029,1.371,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1328,2025.02.28 11:06:09,ON,ON,56.028,1.348,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1329,2025.02.28 11:06:11,ON,ON,56.029,1.342,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1330,2025.02.28 11:06:17,ON,ON,56.029,1.336,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1331,2025.02.28 11:06:19,ON,ON,56.029,1.342,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1332,2025.02.28 11:06:20,ON,ON,56.03,1.333,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1333,2025.02.28 11:06:20,ON,ON,56.029,1.329,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1334,2025.02.28 11:06:28,ON,ON,56.029,1.329,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1335,2025.02.28 11:06:28,ON,ON,56.031,1.342,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1336,2025.02.28 11:06:30,ON,ON,56.032,1.329,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1337,2025.02.28 11:06:31,ON,ON,56.031,1.323,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1338,2025.02.28 11:06:32,ON,ON,56.03,1.339,0,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,4.005,18,18,18,18,OFF,OFF,0,0
1339,2025.02.28 11:06:33,ON,ON,56.032,1.336,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1340,2025.02.28 11:06:38,ON,ON,56.035,1.32,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1341,2025.02.28 11:06:57,ON,ON,56.036,1.291,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1342,2025.02.28 11:07:21,ON,ON,56.038,1.269,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1343,2025.02.28 11:07:24,ON,ON,56.037,1.256,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1344,2025.02.28 11:07:32,ON,ON,56.036,1.24,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1345,2025.02.28 11:07:37,ON,ON,56.037,1.231,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1346,2025.02.28 11:07:40,ON,ON,56.036,1.231,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1347,2025.02.28 11:07:40,ON,ON,56.035,1.218,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1348,2025.02.28 11:07:44,ON,ON,56.039,1.225,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1349,2025.02.28 11:07:47,ON,ON,56.04,1.234,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1350,2025.02.28 11:07:48,ON,ON,56.039,1.234,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1351,2025.02.28 11:07:49,ON,ON,56.04,1.221,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1352,2025.02.28 11:07:56,ON,ON,56.041,1.209,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1353,2025.02.28 11:08:00,ON,ON,56.04,1.196,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1354,2025.02.28 11:08:53,ON,ON,56.045,1.139,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1355,2025.02.28 11:08:57,ON,ON,56.044,1.133,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1356,2025.02.28 11:08:57,ON,ON,56.045,1.136,0,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,4.006,18,18,18,18,OFF,OFF,0,0
1357,2025.02.28 11:09:35,ON,ON,56.046,1.091,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
1358,2025.02.28 11:09:37,ON,ON,56.046,1.082,0,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,4.007,18,18,18,18,OFF,OFF,0,0
