,54.137,0.0,54.137,0.0,54.143,0.0,54.144,0.0,54.146,0.0
,54.146,0.0,54.145,0.0,54.147,0.0,54.147,0.0,54.147,0.0
,54.148,0.0,54.155,0.0,54.157,0.0,54.939,4.64,54.955,4.64
,55.07,4.64,55.076,4.64,55.118,4.636,55.135,4.64,55.149,4.64
,55.154,4.636,55.169,4.652,55.18,4.649,55.193,4.649,55.203,4.643
,55.214,4.636,55.219,4.649,55.245,4.649,55.253,4.64,55.262,4.649
,55.276,4.649,55.286,4.636,55.306,4.64,55.312,4.636,55.328,4.636
,55.334,4.64,55.336,4.636,55.344,4.636,55.363,4.64,55.384,4.649
,55.39,4.64,55.398,4.646,55.411,4.636,55.419,4.64,55.427,4.64
,55.438,4.636,55.441,4.649,55.482,4.64,55.591,4.652,55.603,4.643
,55.603,4.643,55.83,3.992,55.951,2.418,55.993,1.866,55.993,1.866
,55.994,1.863,55.992,1.834,55.994,1.853,55.994,1.853,55.996,1.815
,55.997,1.796,56.0,1.786,56.0,1.745,56.0,1.745,56.0,1.739
,56.004,1.675,56.01,1.675,56.008,1.656,56.008,1.64,56.006,1.644
,56.011,1.615,56.012,1.583,56.017,1.58,56.017,1.536,56.02,1.459
,56.021,1.469,56.021,1.453,56.019,1.453,56.019,1.459,56.025,1.45
,56.022,1.428,56.029,1.425,56.026,1.415,56.024,1.402,56.029,1.425
,56.029,1.402,56.027,1.377,56.028,1.371,56.029,1.358,56.029,1.361
,56.029,1.371,56.028,1.348,56.029,1.342,56.029,1.336,56.029,1.342
,56.03,1.333,56.029,1.329,56.029,1.329,56.031,1.342,56.032,1.329
,56.031,1.323,56.03,1.339,56.032,1.336,56.035,1.32,56.036,1.291
,56.038,1.269,56.037,1.256,56.036,1.24,56.037,1.231,56.036,1.231
,56.035,1.218,56.039,1.225,56.04,1.234,56.039,1.234,56.04,1.221
,56.041,1.209,56.04,1.196,56.045,1.139,56.044,1.133,56.045,1.136
,56.046,1.091,56.046,1.082,56.046,1.069,56.047,1.082,56.046,1.063
,56.046,1.053,56.046,1.053,56.046,1.041,56.048,1.05,56.05,0.993
,56.05,0.983,56.048,0.983,56.052,0.983,56.052,0.983,56.052,0.987
,56.054,0.99,56.05,0.964,56.051,0.971,56.051,0.971,56.051,0.958
,56.051,0.961,56.056,0.948,56.051,0.936,56.055,0.898,56.054,0.891
,56.056,0.869,56.058,0.831,56.06,0.841,55.867,0.0,55.823,0.0
,55.82,0.0,55.809,0.0,55.803,0.0,55.804,0.0,55.802,0.0
,55.801,0.0,55.799,0.0,55.793,0.0,55.791,0.0,55.793,0.0
,55.79,0.0,55.786,0.0,55.78,0.0,55.78,0.0,55.778,0.0
,55.78,0.0,55.778,0.0,55.778,0.0,55.779,0.0,55.779,0.0
,55.768,0.0,55.764,0.0,55.761,0.0,55.761,0.0,55.761,0.0
,55.755,0.0,55.755,0.0,55.727,0.0,55.726,0.0,55.719,0.0
,55.701,0.0,55.701,0.0,55.701,0.0,55.7,0.0,55.7,0.0
,55.696,0.0,55.697,0.0,55.695,0.0,55.696,0.0,55.693,0.0
,55.695,0.0,55.694,0.0,55.687,0.0,55.689,0.0,55.688,0.0
,55.684,0.0,55.685,0.0,55.68,0.0,55.681,0.0,55.681,0.0
,55.677,0.0,55.676,0.0,55.675,0.0,55.673,0.0,55.674,0.0
,55.672,0.0,55.671,0.0,55.669,0.0,55.671,0.0,55.668,0.0
,55.667,0.0,55.667,0.0,55.661,0.0,55.661,0.0,55.663,0.0
,55.66,0.0,55.659,0.0,55.66,0.0,55.658,0.0,55.653,0.0
,55.652,0.0,55.653,0.0,55.655,0.0,55.652,0.0,55.654,0.0
,55.653,0.0,55.655,0.0,55.649,0.0,55.641,0.0,55.641,0.0
,55.641,0.0,55.64,0.0,55.639,0.0,55.639,0.0,55.639,0.0
,55.633,0.0,55.635,0.0,55.634,0.0,55.633,0.0,55.632,0.0
,55.634,0.0,55.631,0.0,55.631,0.0,55.631,0.0,55.626,0.0
,55.619,0.0,55.621,0.0,55.621,0.0,55.621,0.0,55.621,0.0
,55.621,0.0,55.62,0.0,55.62,0.0,55.615,0.0,55.615,0.0
,55.615,0.0,55.614,0.0,55.614,0.0,55.612,0.0,55.612,0.0
,55.611,0.0,55.612,0.0,55.61,0.0,55.599,0.0,55.596,0.0
,55.596,0.0,55.595,0.0,55.596,0.0,55.595,0.0,55.592,0.0
,55.594,0.0,55.592,0.0,55.593,0.0,55.595,0.0,55.595,0.0
,55.595,0.0,55.593,0.0,55.593,0.0,55.592,0.0,55.592,0.0
,55.594,0.0,55.594,0.0,55.594,0.0,55.593,0.0,55.594,0.0
,55.595,0.0,55.594,0.0,55.594,0.0,55.595,0.0,55.592,0.0
