,52.32,-3.034,52.299,-3.545,52.21,-3.919,52.259,-3.814,52.165,-4.056
,52.125,-4.214,52.164,-3.678,52.146,-3.684,52.13,-4.56,52.157,-4.319
,52.065,-4.57,52.052,-4.709,52.096,-4.329,52.109,-3.83,52.078,-4.16
,52.071,-4.541,52.071,-4.541,52.151,-3.954,52.087,-4.059,52.142,-3.827
,52.106,-4.316,52.036,-3.967,52.106,-3.795,51.985,-3.897,51.812,-5.478
,51.797,-5.912,51.884,-4.802,51.938,-4.913,51.859,-5.928,51.768,-6.004
,51.883,-5.024,52.088,-3.716,52.009,-4.519,51.97,-4.379,51.97,-4.379
,52.019,-4.364,52.032,-3.945,52.026,-3.538,52.066,-4.021,52.033,-4.151
,51.984,-4.544,52.022,-4.214,51.989,-4.395,52.006,-3.58,52.087,-3.964
,52.056,-3.58,52.043,-3.732,52.069,-3.402,52.027,-3.948,52.078,-4.091
,52.065,-3.513,52.036,-3.935,52.027,-3.76,52.02,-3.776,52.02,-3.837
,52.02,-3.837,52.045,-3.773,52.088,-3.272,52.073,-3.065,52.065,-3.599
,52.033,-3.926,52.071,-3.707,52.115,-3.703,52.055,-3.687,52.044,-3.303
,52.037,-3.716,52.062,-3.948,52.123,-3.38,52.084,-3.859,52.065,-4.116
,52.074,-3.63,52.118,-3.205,52.11,-3.548,52.091,-3.05,52.125,-3.465
,52.125,-3.465,52.092,-3.833,52.087,-3.024,52.1,-3.148,52.11,-3.405
,52.005,-3.675,52.066,-3.237,52.037,-3.913,52.052,-3.278,52.06,-3.564
,52.085,-3.583,52.11,-2.545,52.327,-1.479,52.107,-3.015,52.182,-2.783
,52.078,-3.843,52.102,-3.145,52.089,-3.011,52.133,-2.748,52.111,-3.189
,52.167,-2.754,52.158,-2.78,52.158,-2.78,52.115,-3.367,52.205,-2.561
,52.119,-3.662,52.105,-3.535,52.148,-2.986,52.109,-3.199,52.121,-3.342
,52.09,-3.342,52.169,-2.862,52.178,-2.85,52.149,-2.84,52.181,-2.834
,52.162,-2.996,52.188,-2.675,52.197,-2.735,52.152,-2.942,52.194,-2.913
,52.199,-2.561,52.142,-3.316,52.142,-2.812,52.178,-2.612,52.153,-2.846
,52.14,-3.43,52.14,-3.43,52.167,-2.951,52.153,-2.78,52.119,-2.786
,52.13,-3.316,52.09,-3.649,52.151,-2.704,52.139,-3.075,52.097,-3.31
,52.1,-3.215,52.079,-2.989,52.072,-3.592,52.153,-2.748,52.182,-2.456
,52.138,-3.183,52.098,-3.322,52.115,-3.221,52.124,-2.977,52.094,-2.777
,52.093,-3.342,52.072,-3.43,52.072,-3.43,52.04,-3.513,52.056,-3.789
,52.067,-3.456,52.1,-3.316,52.025,-3.757,52.137,-3.262,52.137,-2.666
,52.115,-3.621,52.106,-2.942,52.059,-3.576,52.001,-4.167,51.993,-3.538
,51.984,-3.392,52.025,-3.875,51.898,-3.881,52.138,-2.354,52.101,-3.05
,51.974,-4.043,52.07,-2.948,52.091,-3.104,52.033,-3.3,52.033,-3.3
,52.034,-3.186,52.102,-2.961,52.043,-3.71,51.955,-4.567,51.996,-4.179
,52.068,-3.234,52.046,-3.208,52.013,-3.678,52.04,-3.31,52.025,-2.799
,52.014,-3.58,51.99,-3.538,52.038,-3.322,52.022,-3.326,51.963,-3.605
,52.037,-3.468,52.024,-3.326,51.992,-3.897,51.968,-3.799,52.041,-3.357
,52.038,-3.084,52.038,-3.084,52.061,-3.224,52.009,-3.799,52.01,-2.891
,51.967,-3.906,51.953,-3.891,51.992,-3.583,51.999,-2.9,51.997,-3.707
,52.003,-3.31,52.034,-3.491,51.939,-3.776,51.949,-3.453,51.985,-3.564
,51.932,-4.03,51.918,-3.526,51.973,-3.786,52.014,-3.392,51.92,-4.367
,51.979,-3.364,51.979,-3.364,51.998,-3.142,52.01,-3.151,52.064,-2.539
,52.051,-3.008,51.801,-4.916,51.962,-3.529,51.851,-4.36,51.898,-3.884
,51.896,-4.091,51.926,-4.011,51.907,-3.58,51.912,-4.379,51.915,-4.227
,51.955,-3.24,51.948,-3.789,51.914,-3.421,51.896,-3.951,51.976,-3.243
,51.928,-3.849,51.922,-3.567,51.927,-3.446,51.927,-3.446,51.934,-3.735
,51.994,-3.1,51.945,-3.342,51.896,-3.662,51.841,-4.164,51.901,-3.643
,51.893,-3.602,51.852,-4.329,51.864,-3.637,51.971,-2.792,51.912,-2.999
,51.831,-4.075,51.885,-3.637,51.864,-4.129,51.838,-4.262,51.851,-3.919
,51.905,-3.872,52.322,-0.666,52.435,0.0,52.435,0.0,52.453,0.0
