,53.038,-2.304,52.844,-3.361,52.82,-3.472,52.707,-4.049,52.903,-2.812
,52.819,-3.497,52.837,-2.986,52.885,-2.37,52.831,-3.338,52.851,-2.418
,52.831,-3.221,52.914,-2.323,52.799,-3.443,52.834,-3.545,52.795,-2.634
,52.807,-3.202,52.807,-3.202,52.718,-3.284,52.776,-2.945,52.771,-3.097
,52.729,-3.484,52.754,-2.85,52.836,-2.231,52.74,-3.24,52.751,-3.215
,52.93,-2.231,52.748,-2.91,52.756,-3.383,52.796,-2.837,52.704,-3.488
,52.736,-3.18,52.715,-3.313,52.824,-2.58,52.876,-2.218,52.99,-1.812
,52.99,-1.812,52.65,-5.598,52.7,-4.357,52.654,-4.094,52.646,-3.935
,52.667,-3.262,52.642,-3.57,52.588,-4.04,52.534,-4.589,52.694,-3.703
,52.744,-2.812,52.871,-2.7,52.766,-2.938,52.629,-3.513,52.744,-3.265
,52.784,-2.799,52.783,-2.916,52.766,-2.247,52.64,-4.157,52.741,-2.808
,52.652,-3.237,52.652,-3.237,52.627,-3.462,52.666,-3.389,52.696,-2.621
,52.652,-3.63,52.609,-3.567,52.705,-3.157,52.66,-3.215,52.646,-2.726
,52.675,-3.132,52.702,-2.881,52.617,-3.754,52.628,-3.526,52.709,-3.008
,52.66,-3.846,52.682,-3.342,52.806,-2.126,52.704,-3.472,52.793,-2.151
,52.805,-2.186,52.805,-2.186,52.706,-2.631,52.736,-2.602,52.735,-2.792
,52.807,-2.212,52.827,-2.091,52.831,-2.097,52.812,-2.097,52.821,-1.977
,52.851,-1.913,52.84,-2.069,52.759,-2.913,52.84,-1.961,52.85,-1.834
,52.775,-2.329,52.828,-2.132,52.881,-1.669,52.845,-2.043,52.805,-2.285
,52.768,-2.84,52.83,-1.999,52.83,-1.999,52.797,-2.085,52.77,-3.138
,52.782,-2.37,52.833,-2.212,52.803,-2.5,52.682,-3.234,52.712,-2.869
,52.784,-2.488,52.665,-2.554,52.712,-2.028,52.7,-3.018,52.693,-3.634
,52.654,-2.583,52.784,-2.488,52.698,-2.983,52.702,-2.64,52.83,-1.929
,52.83,-1.929,52.697,-2.351,52.76,-2.158,52.839,-2.062,52.972,-0.958
,52.932,-1.329,52.919,-1.428,52.825,-1.916,52.832,-2.069,52.822,-2.028
,52.83,-1.897,52.833,-2.053,52.917,-1.91,52.84,-1.863,52.912,-1.663
,52.873,-1.92,52.865,-1.755,52.867,-1.907,52.803,-2.504,52.803,-2.504
,52.843,-1.882,52.837,-2.234,52.888,-1.85,52.876,-1.742,52.852,-1.951
,52.954,-1.285,52.925,-1.374,52.985,-1.129,52.993,-1.171,52.96,-1.279
,52.904,-1.513,53.018,-0.958,53.009,-0.983,52.991,-1.174,53.004,-1.228
,53.051,-0.733,53.069,-0.637,53.088,-0.526,53.018,-1.282,52.887,-1.999
,52.887,-1.999,52.892,-1.977,52.988,-1.25,52.975,-1.38,53.002,-1.152
,53.026,-0.958,52.996,-1.221,52.978,-1.402,52.728,-3.357,52.785,-2.097
,52.727,-3.357,52.669,-2.494,52.613,-3.726,52.656,-3.342,52.801,-2.097
,52.788,-2.475,52.757,-2.812,52.862,-1.866,52.833,-2.145,52.859,-2.145
,52.928,-1.275,52.928,-1.275,52.917,-1.425,52.915,-1.425,52.861,-1.85
,52.896,-1.666,52.847,-1.999,52.892,-1.647,52.825,-2.697,52.857,-1.948
,52.844,-1.98,52.852,-1.894,52.868,-1.942,52.836,-2.113,52.822,-2.17
,52.819,-2.256,52.828,-2.043,52.872,-1.764,52.881,-1.739,52.756,-2.091
,52.992,-1.018,52.864,-1.796,52.738,-2.808,52.738,-2.808,52.691,-3.011
,52.681,-3.307,52.579,-3.9,52.758,-2.532,52.827,-1.818,52.798,-2.234
